Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
KORP|7141|0|31125|Q
KORU|141918|8008|309359|B,Q,N
KOS|1503725|1526|2949888|B,Q,N
KOSS|22808|155|43430|B,Q,N
KPLT|1650|22|7286|Q,N
KPLTW|2000|0|2010|Q
KPOP|6|0|44|Q
KPRX|2819|23|7125|Q,N
KPTI|250145|3200|887694|Q,N
KQQQ|97|0|103|Q
KR|368956|4097|910932|B,Q,N
KRBN|15979|0|41351|B,Q
KRC|126890|0|222628|B,Q,N
KRE|4049798|17635|7700781|B,Q,N
KREF|45670|68|161003|Q,N
KREFpA|1169|0|7759|Q,N
KRG|172826|71|373822|Q,N
KRKR|454|449|825|Q,N
KRMA|318|0|264285|Q
KRMD|13659|0|26813|Q
KRNT|50209|200|132067|B,Q,N
KRNY|36780|2|310453|Q,N
KRO|40758|103|100953|B,Q,N
KRON|19726|0|64006|Q,N
KROP|1309|0|1835|Q,N
KROS|89133|0|149217|Q,N
KRP|106074|100|222059|B,Q,N
KRRO|37974|223|82087|Q,N
KRT|2211|0|7903|Q,N
KRUS|101103|1750|166479|B,Q,N
KRUZ|16902|3118|19167|Q,N
KRYS|56276|0|65818|B,Q,N
KSA|59513|16|145020|Q,N
KSCP|129788|1878|271157|B,Q,N
KSEP|1320|0|8842|Q
KSM|740|0|1946|Q
KSPI|34610|9700|74190|B,Q,N
KSPY|3179|0|3518|Q
KSS|1822936|33725|3563662|B,Q,N
KSTR|14877|145|34816|B,Q
KT|278026|0|397188|B,Q,N
KTB|62706|0|143323|Q,N
KTCC|14620|33|54873|B,Q
KTEC|1472|0|3995|Q
KTF|32606|0|103677|Q
KTH|5|0|1104|Q
KTN|5|0|921|Q
KTOS|235966|161|471532|B,Q,N
KTTA|142|0|2025|Q
KTTAW|109|0|119|Q
KUKE|82641|2534|172416|Q,N
KULR|1151292|1400|2142092|B,Q,N
KURA|74186|0|190513|B,Q,N
KURE|447|0|6099|Q
KVHI|1531|0|14471|Q
KVLE|665|0|1617|Q
KVUE|3043014|473|12403335|B,Q,N
KVYO|1206493|34132|2873614|B,Q,N
KW|80607|42|127528|B,Q,N
KWE|70569|10|174965|Q,N
KWEB|3574299|550|7345327|B,Q,N
KWR|21062|0|39225|Q,N
KWT|153|0|445|Q
KXI|6945|0|38892|Q,N
KXIN|63218|12513|134299|B,Q,N
KYMR|36266|0|214200|Q,N
KYN|120606|0|223925|B,Q,N
KYTX|108662|440|219117|Q,N
KZIA|15241|1885|34481|Q,N
KZR|4924|0|13031|Q,N
L|85899|0|143540|B,Q,N
LAAC|210968|13169|523604|Q,N
LAB|304994|1157|627644|B,Q,N
LABD|4081404|75768|9653986|B,Q,N
LABU|191782|1056|455251|B,Q,N
LAC|2497430|197921|4781381|B,Q,N
LAD|34790|1|65445|B,Q,N
LADR|113496|885|173338|Q,N
LAES|136956|31|223519|Q,N
LAKE|1740|0|4786|B,Q
LALT|248|0|2082|Q
LAMR|89884|80|294567|B,Q,N
LANC|21158|0|32647|B,Q,N
LAND|135785|820|187405|Q,N
LANDM|401|0|15454|Q
LANDO|3542|0|9589|Q
LANDP|3427|0|12317|Q
LANV|2|0|81|Q
LAPR|21|0|21|Q
LARK|8|0|565|Q
LASE|45872|3568|182597|Q,N
LASR|87438|7|283336|B,Q,N
LAUR|63560|0|478343|B,Q,N
LAW|34762|0|87967|Q,N
LAZ|362490|0|664208|B,Q,N
LAZR|23704731|6957|38719128|B,Q,N
LB|224998|4344|349056|B,Q,N
LBAY|21|0|4761|Q,N
LBGJ|1238|19|24622|Q,N
LBO|785|0|986|Q,N
LBPH|48900|0|107206|Q,N
LBRDA|28585|50|121875|Q,N
LBRDK|285395|0|560623|B,Q,N
LBRDP|1445|0|7670|Q
LBRT|395542|0|671803|B,Q,N
LBTYA|116394|251|347227|B,Q,N
LBTYB|1|0|7|Q
LBTYK|74441|201|191158|Q,N
LBYAV|5100|0|5200|Q
LC|223616|3280|746144|B,Q,N
LCDS|10|0|20|Q
LCFY|3739|1532|8505|Q,N
LCG|169|0|318|Q
LCID|23626469|1451290|42343901|B,Q,N
LCII|51312|1000|86666|B,Q,N
LCLG|89|0|90|Q,N
LCNB|4111|593|7057|B,Q,N
LCR|484|0|5189|Q
LCTD|2627|0|5145|Q,N
LCTU|11765|0|24999|Q,N
LCTX|46600|0|172545|Q,N
LCUT|4499|0|12681|Q,N
LDEM|92|0|1615|Q
LDI|196918|9404|646759|B,Q,N
LDOS|166749|65|321340|B,Q,N
LDP|30476|0|45040|Q,N
LDSF|5443|0|14638|Q,N
LDTC|184084|0|562747|Q,N
LDTCW|38|38|404|Q
LDUR|17889|0|48798|Q,N
LDWY|99|0|636|Q,N
LE|15992|35|47441|B,Q,N
LEA|134307|0|220655|B,Q,N
LEAD|207|0|1028|Q,N
LECO|59346|0|126685|B,Q,N
LEDS|7534|0|12775|Q,N
LEE|5861|0|10660|B,Q,N
LEG|156533|2530|555487|B,Q,N
LEGH|6057|0|11900|B,Q,N
LEGN|356544|200|735116|B,Q,N
LEGR|1030|0|2933|Q
LEMB|9928|188|39325|Q
LEN|338060|0|646442|B,Q,N
LEN/B|3376|0|6665|Q,N
LENZ|71891|0|162020|Q,N
LEO|31867|773|117578|Q
LESL|924257|3682|1423367|B,Q,N
LEU|600677|1235|889086|B,Q,N
LEV|481181|53880|1020311|Q,N
LEVI|396100|625|738534|B,Q,N
LEV/WS|33402|8047|49403|Q
LEXI|787|0|4914|Q
LEXX|61784|500|119811|Q,N
LFCR|22265|0|35283|Q,N
LFEQ|2155|0|2491|Q
LFLY|10489|1680|26512|Q,N
LFLYW|2524|0|2539|Q
LFMD|92523|191|230194|B,Q,N
LFMDP|19|0|290|Q
LFSC|345|0|351|Q
LFST|531825|0|1460006|B,Q,N
LFT|29286|0|56200|Q,N
LFTpA|208|0|578|Q
LFUS|11942|0|30879|Q,N
LFVN|11003|0|36658|Q,N
LFWD|18948|0|49446|Q
LGCB|703699|24200|1411456|Q,N
LGCL|6328|0|33593|Q
LGCY|6436|80|16848|Q,N
LGF/A|201531|1662|356374|Q,N
LGF/B|67444|1306|241121|Q,N
LGH|33100|0|35418|Q
LGHL|2338294|190253|4322957|B,Q,N
LGHLW|12020|0|14123|Q
LGHT|216|0|216|Q
LGI|4957|0|12589|Q,N
LGIH|22304|19|54046|B,Q,N
LGL|5|0|2014|Q,N
LGLV|2896|0|18472|Q,N
LGMK|13509046|9600|24772303|B,Q,N
LGND|51085|9160|80084|B,Q,N
LGO|9775|0|81212|Q,N
LGOV|89087|0|437438|Q,N
LGRO|3026|0|3031|Q
LGTY|8945|0|24624|Q,N
LGVN|86637|6456|198411|B,Q,N
LH|137130|12|182745|B,Q,N
LHX|133603|182|267700|B,Q,N
LI|1246670|14812|2466698|B,Q,N
LICN|2377|0|26266|Q,N
LICY|478151|63022|879138|B,Q,N
LIDR|34748|0|60705|Q,N
LIDRW|6700|1400|24764|Q,N
LIEN|131|0|672|Q
LIF|179255|35|223209|B,Q,N
LIFW|1138806|146561|2194502|Q,N
LIFWW|16383|501|29335|Q
LII|59877|0|85611|Q,N
LILA|107957|8486|266335|B,Q,N
LILAK|178852|4331|606283|B,Q,N
LIMI|46|0|53|Q
LIN|325357|2022|576386|B,Q,N
LINC|12003|0|33109|B,Q,N
LIND|117926|17|250903|B,Q,N
LINE|329010|191|1019169|B,Q,N
LINK|7792|2466|15765|Q,N
LION|20543|5012|99494|Q,N
LIPO|420623|52386|679456|B,Q,N
LIQT|3115|0|3228|Q,N
LIT|72211|278|216141|B,Q,N
LITB|842|0|6156|Q,N
LITE|628918|1664|1172868|B,Q,N
LITM|28456|1662|82224|Q,N
LITP|3852|0|7357|Q
LIVE|58|0|1384|Q
LIVN|36688|95|142056|B,Q,N
LIVR|102|0|7251|Q,N
LIXT|10508|0|22954|B,Q,N
LIXTW|200|0|200|Q
LJAN|20|0|22|Q
LJUL|27|0|27|Q
LKCO|7347|0|12767|Q,N
LKFN|52173|225|112579|Q,N
LKOR|531|0|2255|Q
LKQ|217514|15|1011802|Q,N
LLDR|100|0|100|Q
LLY|523066|2889|1856108|B,Q,N
LLYVA|10061|0|33183|Q,N
LLYVK|69986|34|98570|B,Q,N
LLYX|42795|0|95785|B,Q,N
LMAT|11839|112|50561|B,Q,N
LMB|29354|113|61373|B,Q,N
LMBO|5838|0|8600|Q,N
LMBS|149492|0|331007|Q,N
LMFA|23118|0|83247|Q,N
LMND|638371|5591|1385035|B,Q,N
LMNR|3471|0|8668|Q,N
LMT|119129|133|289230|B,Q,N
LNC|160492|9240|740983|B,Q,N
LNCpD|1894|0|8728|Q
LND|13682|150|21418|B,Q,N
LNG|483284|2395|971990|B,Q,N
LNGG|369|0|391|Q
LNGZ|114|0|341|Q
LNKB|5552|0|18021|Q,N
LNN|12814|0|23614|Q,N
LNSR|8380|1376|32947|Q,N
LNT|559315|223|776484|Q,N
LNTH|671978|102566|1320141|B,Q,N
LNW|87429|100|130694|B,Q,N
LNZA|68289|16009|105585|B,Q,N
LNZAW|977|0|4072|Q
LOAN|7098|0|19416|Q,N
LOAR|96289|29|142258|B,Q,N
LOB|40082|158|95408|B,Q,N
LOBO|1494|0|4052|Q
LOCL|2077|558|2355|Q,N
LOCO|21683|0|58880|Q,N
LOCT|2556|0|2558|Q
LODE|528809|84502|1071447|Q,N
LOGC|21870|825|64896|B,Q,N
LOGI|213522|419|305013|B,Q,N
LOMA|77196|52|479767|B,Q,N
LONZ|2180|0|29161|Q,N
LOOP|32599|1200|42111|Q,N
LOPE|89060|4700|178561|B,Q,N
LOPP|5|0|56|Q
LOT|37195|13875|53237|Q,N
LOTWW|3|0|3|Q
LOUP|1162|0|2735|Q,N
LOVE|44254|200|99815|B,Q,N
LOW|322547|1256|729779|B,Q,N
LOWV|5385|0|5518|Q,N
LPA|1178|83|6904|Q
LPAA|440|0|1160|Q
LPAAU|500|0|1100|Q
LPBBU|85|0|22286|Q
LPCN|7873|2136|30593|B,Q,N
LPG|89663|189|215248|B,Q,N
LPL|19456|154|99565|Q,N
LPLA|107008|11|215702|B,Q,N
LPRO|112274|0|155649|Q,N
LPSN|572013|10722|1252978|B,Q,N
LPTH|1700|0|11143|Q,N
LPTX|79945|2063|157357|Q,N
LPX|63237|0|184061|B,Q,N
LQAI|2|0|307|Q
LQD|5752428|181|9711338|B,Q,N
LQDA|52149|0|226625|B,Q,N
LQDB|504|0|634|Q,N
LQDH|5177|0|20325|Q,N
LQDI|12289|0|15406|Q
LQDT|11661|33|32519|B,Q,N
LQDW|3311|0|56715|Q,N
LQIG|236|0|238|Q
LQR|10148|100|16229|Q,N
LRCX|1467439|8161|3496320|B,Q,N
LRE|1079|0|1482|Q,N
LRFC|80|0|193|Q
LRGC|21341|0|22636|Q
LRGE|2281|0|7265|Q
LRGF|27864|0|48613|B,Q,N
LRGG|63|0|181|Q
LRHC|5724|0|37673|Q,N
LRMR|400821|2450|836509|B,Q,N
LRN|134088|3363|329516|B,Q,N
LRNZ|134|108|1167|Q,N
LSAF|4819|0|20057|Q
LSAK|7916|1|19924|Q,N
LSAT|2471|0|9124|Q
LSB|1830|0|3234|Q
LSBK|42|0|472|Q
LSBPW|1100|0|4500|Q
LSCC|483556|242|1252004|B,Q,N
LSEA|66200|0|103362|Q,N
LSEAW|5472|0|9661|Q
LSF|62112|2679|193785|B,Q,N
LSGR|74|0|3495|Q
LSH|860|0|2879|Q
LSPD|325954|1060|777501|B,Q,N
LSTA|3394|0|9306|Q,N
LSTR|32351|53|55942|B,Q,N
LTBR|949027|21781|1492404|B,Q,N
LTC|36205|0|63344|B,Q,N
LTH|157363|7482|420316|B,Q,N
LTL|536|0|617|Q
LTM|62266|11|125746|B,Q,N
LTPZ|39629|60|85869|Q,N
LTRN|7954|155|29002|Q,N
LTRX|43705|3500|179592|B,Q,N
LTRY|13584|0|46893|Q
LTRYW|1400|0|1600|Q
LU|941222|1110|1823634|B,Q,N
LUCD|30820|222|318877|Q,N
LUCY|61289|1035|122006|Q,N
LUCYW|4060|0|5956|Q,N
LULU|298431|915|639812|B,Q,N
LUMN|3659220|68553|9544265|B,Q,N
LUMO|198|0|16319|Q
LUNA|39400|630|93953|Q,N
LUNG|23461|0|55612|Q,N
LUNR|3853468|229754|18607513|B,Q,N
LUNRW|89887|0|404615|Q,N
LUV|1176741|2950|1813630|B,Q,N
LUX|4|0|778|Q
LUXH|7859535|877603|14891272|B,Q,N
LUXHP|915|383|3306|Q
LUXX|11|0|93|Q
LVHD|4670|0|29472|Q,N
LVHI|77485|857|167400|B,Q,N
LVLU|4719|24|9520|B,Q,N
LVO|204137|17675|483112|Q,N
LVOL|18|0|229|Q
LVRO|291|0|2185|Q
LVS|930623|838|1807020|B,Q,N
LVTX|4450|1631|12655|Q
LVWR|2257|0|5480|Q,N
LW|450426|163|618049|B,Q,N
LWAY|13201|0|34483|B,Q,N
LWLG|114446|0|241663|Q,N
LX|852451|3771|1549219|B,Q,N
LXEH|8065|0|10624|Q,N
LXEO|29343|83|62119|B,Q,N
LXFR|4155|2|56655|Q,N
LXP|311257|95|558491|Q,N
LXPpC|30|0|313|Q
LXRX|1360253|8845|2430863|B,Q,N
LXU|24767|0|37052|Q,N
LYB|441830|126|823323|B,Q,N
LYEL|433754|49992|903977|Q,N
LYFT|13929989|296661|39946546|B,Q,N
LYG|1983217|9900|4651902|B,Q,N
LYLD|375|0|1777|Q
LYRA|293552|0|807109|Q,N
LYT|15863|0|27328|Q,N
LYTS|24007|0|67561|Q,N
LYV|575327|5696|1061736|B,Q,N
LZ|164118|588|1072474|B,Q,N
LZB|73522|0|170855|B,Q,N
LZM|15530|4474|18124|Q,N
M|1163173|5655|2599357|B,Q,N
MA|312803|3891|832744|B,Q,N
MAA|82203|62|108794|B,Q,N
MAApI|155|0|155|Q
MAC|246499|2984|544363|B,Q,N
MACI|900|0|900|Q
MADE|19077|0|19946|Q,N
MAG|101385|4261|229340|Q,N
MAGA|964|507|2931|Q,N
MAGG|61|0|512|Q,N
MAGN|640470|3927|2841366|B,Q,N
MAGQ|203|0|406|Q
MAGS|432585|11356|705919|B,Q,N
MAGX|9129|41|23378|Q,N
MAIA|243010|7742|458192|B,Q,N
MAIN|117970|368|188502|B,Q,N
MAKX|1|0|6|Q
MAMA|61917|61|150513|Q,N
MAMB|3419|0|3489|Q
MAMO|7418|0|30621|Q,N
MAN|59040|18|181371|B,Q,N
MANH|78584|0|155565|B,Q,N
MANU|41663|957|102753|Q,N
MAPP|2|0|2|Q
MAPS|55134|2956|192850|Q,N
MAPSW|53540|500|56272|Q
MAR|305087|205|525097|B,Q,N
MARA|8572760|227660|26118474|B,Q,N
MARB|1768|0|4264|Q
MARM|590|0|67721|Q
MARPS|286|0|653|Q
MART|206|0|350|Q
MARW|105|0|1498|Q
MARX|20|0|25|Q
MARXR|2100|0|5000|Q
MARZ|923|0|3468|Q
MAS|288217|249|428878|B,Q,N
MASI|173483|17297|319912|B,Q,N
MASS|13935|29|34259|Q,N
MAT|678125|149|1108716|B,Q,N
MATH|1763|0|3787|Q,N
MATV|61806|1208|279064|B,Q,N
MATW|15182|168|41998|Q,N
MATX|29689|0|72383|Q,N
MAV|3871|0|29200|Q
MAX|140096|37|344624|Q,N
MAXI|9532|7|14249|Q,N
MAXJ|2066|0|8123|Q
MAXN|198096|20869|388736|B,Q,N
MBB|280404|1335|1909921|B,Q,N
MBC|321907|0|436653|Q,N
MBCC|13902|0|14153|Q
MBCN|999|0|1982|Q
MBI|38563|0|78887|Q,N
MBIN|29290|37|62433|B,Q,N
MBINM|2410|0|2410|Q
MBINN|5105|0|8996|Q
MBINO|715|0|2265|Q
MBIO|1272517|9503|1972998|Q,N
MBLY|2329931|25449|5238862|B,Q,N
MBND|178|0|179|Q
MBNKP|734|0|735|N
MBOT|48247|0|76776|Q,N
MBOX|3068|0|11255|Q
MBRX|9518|151|15017|B,Q,N
MBS|9597|0|32660|Q
MBSD|1062|0|4148|Q
MBSF|11733|0|18841|Q,N
MBUU|26032|0|60781|Q,N
MBWM|8387|52|23832|Q,N
MBX|21610|0|40068|Q,N
MC|223268|21|656865|B,Q,N
MCAG|300|0|1200|Q
MCB|21337|0|43684|Q,N
MCBS|3922|0|7081|Q,N
MCD|492373|7215|903540|B,Q,N
MCDS|1|0|1|Q
MCFT|42113|106|91656|Q,N
MCH|147|0|1334|Q
MCHI|5029432|1321|7651925|B,Q,N
MCHP|1399278|7979|2025835|B,Q,N
MCHX|10899|0|19261|Q,N
MCI|4423|0|14120|Q,N
MCK|488112|695|883401|B,Q,N
MCN|7123|58|18547|Q,N
MCO|85943|120|277042|B,Q,N
MCR|18486|0|56313|Q
MCRB|675040|0|1345111|B,Q,N
MCRI|9478|0|19233|Q,N
MCS|37515|7009|109693|B,Q,N
MCSE|106|6|347|Q
MCVT|1578|0|4307|Q
MCW|168360|4974|482689|Q,N
MCY|35321|25|67047|Q,N
MD|71856|1|164861|Q,N
MDAI|109246|4953|233094|B,Q,N
MDAIW|15845|12370|17541|Q
MDB|286378|78|477886|B,Q,N
MDBH|3811|0|7468|Q
MDCP|21|0|21|Q
MDGL|136218|27|268632|B,Q,N
MDIA|10421|2237|28847|Q,N
MDIV|17339|0|37063|Q,N
MDJH|12470364|1259114|25226571|B,Q,N
MDLV|171|0|192|Q
MDLZ|607820|6673|1993992|B,Q,N
MDPL|2|0|2|Q
MDRR|28|18|162|Q
MDRRP|250|50|775|Q
MDST|13325|0|14957|B,Q,N
MDT|691736|11576|2896642|B,Q,N
MDU|693824|162|1186210|B,Q,N
MDV|6640|0|18817|Q,N
MDVpA|173|0|927|Q
MDWD|19588|5|45818|B,Q,N
MDXG|92671|16898|271184|Q,N
MDXH|24990|0|138655|Q,N
MDY|320038|2054|364641|B,Q,N
MDYG|45831|23|65472|Q,N
MDYV|31247|0|70222|Q,N
ME|36435|333|83036|B,Q,N
MEAR|75179|0|110868|Q,N
MEC|105204|2540|181363|B,Q,N
MED|32404|227|74314|B,Q,N
MEDI|20|0|365|Q
MEDP|83216|0|120645|B,Q,N
MEDX|701|0|2757|Q
MEG|112581|1156|215707|B,Q,N
MEGI|32068|0|79813|Q
MEGL|36269|1844|49947|Q,N
MEI|36463|0|93839|Q,N
MEIP|1589|0|7027|B,Q
MELI|551325|42452|1200696|B,Q,N
MEM|1668|0|3221|Q
MEMS|469|0|3918|Q
MEMX|983|0|1883|Q
MEOH|67810|0|287823|B,Q,N
MERC|21002|0|78709|B,Q,N
MERpK|2008|0|8150|B,Q
MESA|57094|795|184344|Q,N
MESO|34212|0|79634|Q,N
MET|444105|1735|1364634|B,Q,N
META|2744062|20532|6182960|B,Q,N
METC|72112|0|200796|Q,N
METCB|757|0|7780|Q
METCL|100|0|100|Q
METD|3839|0|14638|Q
METpA|7585|0|13773|Q
METpE|6482|0|20492|Q,N
METpF|77456|0|97272|Q,N
METU|139716|4652|313470|B,Q,N
METV|29336|332|101420|Q,N
MEXX|19442|11224|71167|B,Q,N
MFA|284365|8732|532994|B,Q,N
MFAN|2289|0|6365|Q
MFAO|14129|0|26573|Q
MFApB|3414|0|10540|Q,N
MFApC|7144|0|22026|Q,N
MFC|285870|2289|532114|B,Q,N
MFDX|7840|0|15776|Q
MFEM|1512|0|4139|Q
MFG|213688|461|363110|Q,N
MFH|2055|38|3115|Q,N
MFI|861|0|23752|Q
MFIC|87186|1225|202595|Q,N
MFICL|499|0|1904|Q
MFIN|4555|0|11055|Q,N
MFM|5575|0|60601|Q
MFUL|109|0|116|Q
MFUS|240|0|1419|Q,N
MFUT|4089|0|23170|Q
MG|23404|0|91639|Q,N
MGA|271748|289|437460|B,Q,N
MGC|25737|0|43438|B,Q,N
MGEE|11250|0|21719|B,Q,N
MGF|19289|0|38963|Q
MGIC|3901|0|14015|B,Q
MGIH|357|0|3728|Q
MGK|239509|630|287244|B,Q,N
MGLD|101|0|105|Q
MGM|762351|2479|1228464|B,Q,N
MGMT|463|0|1714|Q
MGNI|419400|5269|2797582|B,Q,N
MGNR|307|0|2494|Q
MGNX|126650|9814|525624|B,Q,N
MGOL|25378|0|39017|Q
MGOV|190|0|2371|Q
MGPI|91639|20|219599|B,Q,N
MGR|751|0|3527|Q
MGRB|850|0|7771|Q,N
MGRC|45759|0|87239|B,Q,N
MGRD|40|0|835|Q
MGRE|3471|0|7448|Q,N
MGRM|185853|564|375454|Q,N
MGRO|2|0|2|Q
MGRX|7860|0|14327|B,Q,N
MGTX|49666|447|178659|B,Q,N
MGV|339450|0|404760|Q,N
MGX|44819|101|139692|B,Q,N
MGY|212400|1|314789|B,Q,N
MGYR|2100|0|2352|Q,N
MHD|12062|0|35697|Q,N
MHF|7747|0|26352|Q,N
MHH|7391|9|14808|B,Q,N
MHI|6034|0|25422|Q
MHK|181160|33|371522|B,Q,N
MHLA|547|0|547|Q
MHLD|4307|0|26161|Q,N
MHN|9344|133|30349|Q
MHO|42466|22|100443|B,Q,N
MHUA|25484|4400|167974|Q,N
MI|474|0|1597|Q
MID|1252|0|1399|B,Q,N
MIDD|111333|0|178303|B,Q,N
MIDE|301|0|429|Q
MIDU|11208|0|44181|Q
MIG|92|0|377|Q
MIGI|167407|261|397415|B,Q,N
MILN|1060|49|6056|Q
MIN|39019|0|87578|Q
MIND|4416|14|10717|B,Q,N
MINN|2245|0|4359|Q
MINO|9307|0|18110|Q,N
MINT|216603|113|977444|B,Q,N
MINV|524|0|1156|Q
MIO|2483|0|13659|Q
MIR|129132|143|464811|Q,N
MIRA|246306|39345|458039|B,Q,N
MIRM|13211|100|69225|Q,N
MISL|156250|0|159952|Q,N
MIST|257669|10218|1022770|B,Q,N
MITK|49100|824|155971|Q,N
MITN|1367|0|1974|Q
MITP|2022|0|4503|Q
MITQ|12760|3|34139|Q,N
MITT|61275|388|111396|Q,N
MITTpA|1967|0|4168|Q
MITTpB|2143|0|2623|Q,N
MITTpC|3325|0|6186|Q
MIY|15871|0|27100|Q
MJ|470484|25947|992146|B,Q,N
MJUS|33601|8022|52343|Q,N
MKAM|200|0|204|Q
MKC|172045|346|655662|B,Q,N
MKC/V|266|0|1757|Q
MKDW|18144|0|42588|Q,N
MKFG|16631|0|47479|Q,N
MKL|7811|0|14834|B,Q,N
MKSI|299894|1426|559252|B,Q,N
MKTW|896749|17153|1531944|B,Q,N
MKTX|50220|20|119641|B,Q,N
ML|143508|72|350381|B,Q,N
MLAB|5035|26|9720|Q,N
MLCO|635733|1629|2537880|Q,N
MLEC|1062|0|1538|Q
MLGO|4117020|18919|7469442|B,Q,N
MLI|166750|234|292110|B,Q,N
MLKN|65770|0|138537|Q,N
MLM|55532|0|198082|B,Q,N
MLN|62400|0|232470|Q
MLNK|29272|0|152479|Q,N
MLP|2211|0|4549|Q
MLPA|43291|1232|92646|Q,N
MLPB|1017|0|2446|Q
MLPD|1592|0|2393|Q
MLPR|8|0|93|Q
MLPX|117000|9079|150034|B,Q,N
MLR|9787|0|18108|B,Q,N
MLSS|16438|0|255781|Q,N
MLTX|46994|0|75994|B,Q,N
ML/WS|2800|0|51519|Q
MLYS|37068|2133|367163|Q,N
MMA|10397|0|19546|Q,N
MMC|302553|50|583810|B,Q,N
MMD|15105|200|85275|Q,N
MMI|6184|0|13946|Q,N
MMIN|9990|0|54161|Q
MMIT|15041|0|50982|Q
MMKT|7012|0|8224|Q,N
MMLG|219|0|3649|Q
MMLP|2113|20|26565|Q,N
MMM|372643|983|963307|B,Q,N
MMS|110483|0|209189|Q,N
MMSC|5973|0|6267|Q
MMSI|119575|6384|205068|Q,N
MMT|37291|0|66757|Q
MMTM|7200|0|7492|Q,N
MMU|15513|1067|112378|Q
MMV|1257|48|10921|Q,N
MMYT|153609|1616|373127|B,Q,N
MNA|8055|0|26475|Q,N
MNBD|67|0|167|Q
MNDO|787|74|3220|Q,N
MNDR|116771|356|316138|Q,N
MNDY|149461|729|342640|B,Q,N
MNKD|1091235|0|1685954|B,Q,N
MNMD|745633|16085|1397232|B,Q,N
MNOV|2562|0|4195|Q,N
MNPR|14705|58|29365|B,Q,N
MNR|39104|0|83579|B,Q,N
MNRO|90762|0|125222|Q,N
MNSB|315|0|1070|Q
MNSBP|55|0|133|Q
MNSO|530012|718|892521|B,Q,N
MNST|1048631|4962|6393800|B,Q,N
MNTK|28863|28|36861|Q,N
MNTS|748553|124587|1124603|B,Q,N
MNTSW|12100|0|16200|Q
MNTX|8932|0|32643|Q,N
MNY|20815|281|54140|Q,N
MNYWW|600|0|3277|Q
MO|874771|8088|1924096|B,Q,N
MOAT|292334|237|526111|B,Q,N
MOB|9200|0|38499|Q
MOBX|12016|0|22916|Q,N
MOD|206464|207|284685|B,Q,N
MODD|60154|0|198346|B,Q,N
MODG|444547|15102|756726|B,Q,N
MODL|5766|0|8862|Q
MODV|91162|89|191022|B,Q,N
MOFG|19242|0|34039|Q,N
MOG/A|33630|0|63759|Q,N
MOG/B|15|13|41|Q,N
MOGO|20202|524|59444|B,Q,N
MOGU|1162|0|4153|Q
MOH|96448|14|202019|B,Q,N
MOLN|2993|0|4703|Q,N
MOMO|124847|206|257713|B,Q,N
MOND|6197|0|49602|Q,N
MOO|5091|0|18248|B,Q,N
MOOD|900|0|1513|Q
MORN|11163|0|21187|Q,N
MORT|219480|383|247900|B,Q,N
MOS|792836|634|1492735|B,Q,N
MOTE|7|0|57|Q
MOTG|289|0|551|Q
MOTI|1087|0|23951|Q
MOTO|2|0|106|Q
MOV|24363|84|48930|B,Q,N
MOVE|2846|96|11046|Q,N
MP|803767|4014|1235487|B,Q,N
MPA|12549|0|13662|Q
MPAA|3387|0|15057|B,Q,N
MPAY|48|0|142|Q
MPB|10292|0|18560|Q
MPC|365768|2640|601777|B,Q,N
MPLN|16779|197|36504|B,Q,N
MPLX|566669|113|1036980|B,Q,N
MPRO|532|0|762|Q,N
MPTI|3431|0|15997|B,Q,N
MPU|10769|0|27450|Q,N
MPV|2913|0|12675|Q
MPW|7986092|59540|13241741|B,Q,N
MPWR|215685|172|319232|B,Q,N
MPX|8427|72|13561|Q,N
MQ|2747521|34796|7550820|B,Q,N
MQQQ|888|0|912|Q
MQT|7295|0|19220|Q
MQY|49434|0|115823|B,Q,N
MRAM|11689|118|37876|Q,N
MRBK|327|40|6843|Q,N
MRC|66173|0|625071|Q,N
MRCC|10649|24|44657|Q,N
MRCY|254651|66|414655|B,Q,N
MREO|70829|100|250707|Q,N
MRGR|210|0|336|Q
MRIN|3975|0|10300|Q,N
MRK|691580|6230|2733333|B,Q,N
MRKR|11286|237|19849|B,Q,N
MRM|5438|0|8816|Q
MRNA|5493474|31244|8050561|B,Q,N
MRNO|43|0|1188|Q
MRNOW|12252|0|38635|Q
MRNS|718223|38394|1783994|Q,N
MRNY|132634|4800|243845|Q,N
MRO|1641274|4795|3089773|B,Q,N
MRSK|2077|0|7298|Q
MRSN|509237|4340|941354|B,Q,N
MRT|14663|0|31466|B,Q
MRTN|48298|6151|104613|Q,N
MRUS|66893|0|159307|B,Q,N
MRVI|175800|0|480253|Q,N
MRVL|1509033|6463|4269767|B,Q,N
MRX|50763|96|237629|B,Q,N
MS|1202233|755|2907180|B,Q,N
MSA|21494|0|120296|B,Q,N
MSAI|1459|0|13989|Q
MSB|5055|0|8776|Q,N
MSBI|6377|500|26144|Q
MSBIP|2137|0|2759|Q,N
MSC|235|0|988|Q,N
MSCI|94449|1951|268378|B,Q,N
MSD|25218|0|51249|Q,N
MSDL|70430|201|241453|Q,N
MSEX|16793|0|21152|Q,N
MSFD|8659|0|11705|Q
MSFL|26782|7|75376|B,Q,N
MSFO|26405|52|37755|B,Q,N
MSFT|1306136|19272|6283303|B,Q,N
MSFU|79708|628|266001|B,Q,N
MSFX|4423|0|24076|B,Q,N
MSFY|190|0|760|Q
