Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
LIF|43979|0|57221|Q,N
LIFW|780391|88910|1702690|Q,N
LIFWW|359|61|1437|Q
LII|30764|0|43106|B,Q,N
LILA|12055|231|63696|Q,N
LILAK|25601|1|71353|Q,N
LILM|4407601|1107912|17194604|Q,N
LILMW|5701|2901|47720|Q
LIN|169992|209|455203|B,Q,N
LINC|19399|533|35793|Q,N
LIND|20561|0|54151|Q,N
LINE|126282|123|255509|B,Q,N
LINK|13440|0|17743|B,Q,N
LION|6065|1461|12905|Q,N
LIPO|125693|7419|356693|Q,N
LIQT|5604|0|11565|Q,N
LIT|23954|39|84607|B,Q,N
LITB|204|0|4058|Q,N
LITE|377801|0|674334|B,Q,N
LITM|47156|3910|107634|Q,N
LITP|804|0|1463|Q
LIVE|321|0|685|Q
LIVN|94035|0|334948|Q,N
LIVR|80|0|3595|Q,N
LIXT|21790|124|45144|Q
LKCO|3211|0|5933|Q,N
LKFN|10006|29|19612|Q,N
LKOR|1216|0|1903|Q
LKQ|179025|1471|830703|B,Q,N
LLY|337856|5107|1461680|B,Q,N
LLYVA|6048|0|12730|Q,N
LLYVK|28178|0|168426|Q,N
LLYX|4946|0|16920|Q
LMAT|45253|716|94548|B,Q,N
LMB|27317|15|68723|B,Q,N
LMBO|70|0|303|Q
LMBS|87833|0|271168|Q,N
LMFA|4034|0|14649|Q
LMND|303735|3386|831968|B,Q,N
LMND/WS|9395|0|9395|N
LMNR|3840|0|8021|Q
LMT|98882|45|285488|B,Q,N
LNC|220010|311|604241|B,Q,N
LNCpD|9021|0|18259|B,Q
LND|21992|1965|37595|Q,N
LNG|252816|85|682874|B,Q,N
LNGG|126|0|258|Q
LNKB|6037|0|15336|Q
LNN|4978|0|11548|Q,N
LNSR|6149|174|24626|Q,N
LNT|456411|4459|737241|B,Q,N
LNTH|495537|275|881578|B,Q,N
LNW|39432|0|69742|Q,N
LNZA|58514|78|87076|Q,N
LOAN|1397|0|7078|Q,N
LOAR|107566|64|143302|B,Q,N
LOB|30614|39|70255|B,Q,N
LOBO|4954|0|10151|Q
LOCL|1102|0|2518|Q,N
LOCO|27904|0|141010|Q,N
LOCT|1275|0|1275|Q
LODE|578916|24933|1167407|Q,N
LOGC|31544|45|72084|B,Q,N
LOGI|158474|0|212200|B,Q,N
LOMA|135050|4332|214974|B,Q,N
LONZ|1377|0|13476|Q,N
LOOP|912|0|4943|Q
LOPE|18284|0|33072|B,Q,N
LOPP|3|0|3|Q
LOT|23179|15580|32049|Q,N
LOTWW|1000|0|2000|Q
LOUP|318|0|1339|Q
LOVE|24428|165|54583|Q,N
LOW|272395|242|693391|B,Q,N
LOWV|78850|0|79096|Q
LPA|6328|78|17192|B,Q,N
LPBBU|71100|0|72500|Q
LPCN|7294|0|17946|Q,N
LPG|142250|1578|299415|B,Q,N
LPL|4601|130|25666|Q,N
LPLA|138295|48|434117|B,Q,N
LPRO|88234|0|118280|Q,N
LPSN|270921|797|686850|B,Q,N
LPTH|2172|32|11330|Q
LPTX|84050|305|201265|Q,N
LPX|164885|0|271764|B,Q,N
LQAI|4|0|27|Q
LQD|7759550|2157|11517873|B,Q,N
LQDA|130722|539|353606|B,Q,N
LQDB|100|100|710|Q
LQDH|67038|0|86784|Q,N
LQDI|2270|0|2396|Q
LQDT|14202|0|38029|B,Q,N
LQDW|4525|0|34469|Q,N
LQIG|765|0|834|Q
LQR|7564|101|27067|Q,N
LRCX|1071473|31610|2642314|B,Q,N
LRE|16120|850|21681|Q,N
LRFC|803|0|1550|Q,N
LRGC|156959|0|159469|Q
LRGE|889|0|4278|Q,N
LRGF|23863|0|45868|Q,N
LRGG|3753|0|3848|Q
LRHC|68596|28|131048|B,Q,N
LRMR|79703|2618|310351|B,Q,N
LRN|74735|0|225224|B,Q,N
LRND|1|0|7|Q
LRNZ|200|0|3115|Q
LSAF|1607|0|5223|Q,N
LSAK|2700|0|8146|B,Q,N
LSAT|145|0|5967|B,Q
LSB|1332|102|2626|Q,N
LSBK|176|77|324|Q
LSCC|1051605|999|1663041|B,Q,N
LSEA|93542|92|228854|B,Q,N
LSEAW|3690|1684|3789|Q
LSF|14481|310|59132|Q,N
LSGR|16940|0|17069|Q
LSH|8371|0|17008|Q,N
LSPD|59617|0|255211|Q,N
LSTA|6404|268|18013|B,Q,N
LSTR|27124|84|46843|B,Q,N
LTBR|473068|40659|982438|B,Q,N
LTC|24971|240|55265|B,Q,N
LTH|71124|0|320043|B,Q,N
LTL|223|0|2115|Q
LTM|14767|0|33907|Q,N
LTPZ|13734|0|55986|Q
LTRN|1328|0|8909|B,Q
LTRX|33549|0|84551|B,Q,N
LTRY|46658|10445|686388|Q,N
LTRYW|10000|10000|10878|Q
LU|753919|475|1184447|B,Q,N
LUCD|9478|0|61818|Q,N
LUCY|21804|507|48830|B,Q
LUCYW|7000|0|16230|Q
LULU|554451|592|863980|B,Q,N
LUMN|4157773|48725|9460161|B,Q,N
LUMO|517|0|27265|Q
LUNA|21126|247|66024|Q,N
LUNG|59047|235|230915|B,Q,N
LUNR|2235864|161007|3983551|B,Q,N
LUNRW|30523|0|57805|Q
LUV|1260489|2677|1757189|B,Q,N
LUXH|2829507|317968|6036150|Q,N
LUXHP|236|0|297|Q
LUXX|51|0|72|Q
LVHD|1599|0|23115|Q
LVHI|159581|206|231725|B,Q,N
LVLU|4035|0|9603|Q,N
LVO|42925|0|89546|Q,N
LVRO|3017|0|6115|B,Q
LVS|790859|358|2672333|B,Q,N
LVTX|3841|0|32633|Q
LVWR|224|0|476|Q
LW|306571|190|460841|B,Q,N
LWAY|11019|0|41114|B,Q,N
LWLG|76169|100|190627|Q,N
LX|1121742|16997|2469322|B,Q,N
LXEH|819|24|3836|Q
LXEO|40797|26|122331|B,Q,N
LXFR|8073|0|44319|B,Q
LXP|304836|399|713375|Q,N
LXPpC|15|0|63|Q
LXRX|1346860|76450|2283404|B,Q,N
LXU|60918|0|88129|Q,N
LYB|643752|532|1239839|B,Q,N
LYEL|472920|40354|1000991|B,Q,N
LYFT|1521102|4194|3671167|B,Q,N
LYG|2468674|9706|6250992|B,Q,N
LYLD|4|0|5|Q
LYRA|107736|16014|300347|Q,N
LYT|5829|100|21294|Q,N
LYTS|18653|0|35161|Q,N
LYV|680708|201|819847|B,Q,N
LZ|117414|200|323872|Q,N
LZB|57490|105|106246|B,Q,N
LZM|12795|0|24468|Q,N
M|517256|12470|1545497|B,Q,N
MA|368363|848|783766|B,Q,N
MAA|134100|22|225832|B,Q,N
MAApI|5|0|350|Q,N
MAC|240058|2275|325172|B,Q,N
MADE|74|0|203|Q,N
MAG|61030|70|184431|B,Q,N
MAGA|1675|10|1756|Q,N
MAGS|103828|5108|342408|B,Q,N
MAGX|1517|0|10733|Q,N
MAIA|25750|0|71127|B,Q,N
MAIN|162698|1017|301034|B,Q,N
MAMA|57737|735|126426|Q,N
MAMB|13|0|1709|Q
MAMO|6098|0|9706|Q,N
MAN|65572|0|217707|Q,N
MANH|59784|0|112113|B,Q,N
MANU|50127|0|91680|Q,N
MAPP|2|0|2|Q
MAPS|61066|1249|318952|Q,N
MAPSW|3200|0|3321|Q
MAR|593982|543|955585|B,Q,N
MARA|6576127|74029|14312532|B,Q,N
MARB|672|0|3429|Q
MARM|20723|0|40143|Q,N
MARPS|228|0|1494|Q
MARW|39|0|1037|Q
MARZ|373|0|1023|Q
MAS|196888|0|440774|Q,N
MASI|145016|0|219621|B,Q,N
MASS|23174|185|37625|Q,N
MAT|326011|537|776877|B,Q,N
MATH|1251|0|8932|Q,N
MATV|17810|0|74345|Q,N
MATW|13232|120|31044|Q,N
MATX|49244|0|126214|B,Q,N
MAV|3696|0|17219|Q,N
MAX|140769|400|268484|B,Q,N
MAXI|11124|0|26704|B,Q,N
MAXJ|2657|0|14223|Q
MAXN|1072345|22486|1911189|B,Q,N
MAYS|200|0|1300|Q
MAYT|40|0|41|Q
MAYU|301|0|402|Q
MAYW|2|0|971|Q
MBAVW|14|0|16|Q
MBB|384167|50|1546639|B,Q,N
MBC|116661|225|166301|Q,N
MBCC|172|0|4778|Q,N
MBCN|1093|0|2870|Q
MBI|57668|0|95753|Q,N
MBIN|30280|0|53336|Q,N
MBINM|4212|0|7633|Q
MBINN|1889|0|2553|Q
MBINO|6748|142|6859|Q
MBIO|133491|0|518877|B,Q,N
MBLY|1474254|21184|3329643|B,Q,N
MBND|2232|0|2618|Q
MBOT|10578|0|40003|Q,N
MBOX|4396|0|4869|Q
MBRX|11566|0|20823|Q,N
MBS|8019|0|25531|Q,N
MBSD|473|0|1958|Q,N
MBSF|1456|0|43074|Q,N
MBUU|46837|0|91782|B,Q,N
MBWM|5350|0|11751|Q
MBX|5742|35|9552|Q,N
MC|67221|0|136388|B,Q,N
MCAA|900|0|2700|Q
MCAG|307|0|307|Q
MCB|8209|55|16783|Q,N
MCBS|2116|0|4954|Q,N
MCD|468442|1797|973905|B,Q,N
MCFT|15262|0|24838|Q,N
MCH|504|0|2069|Q
MCHI|148129|40|488950|B,Q,N
MCHP|685310|13287|1236214|B,Q,N
MCHX|1121|0|6242|Q,N
MCI|7221|100|16786|Q,N
MCK|302319|152|497578|B,Q,N
MCN|12444|0|21321|Q,N
MCO|80059|9|180899|B,Q,N
MCR|7145|0|37138|Q,N
MCRB|517079|1944|952684|Q,N
MCRI|13968|0|24852|Q,N
MCS|84827|400|233549|B,Q,N
MCSE|26|0|31|Q
MCVT|1382|0|2970|Q
MCW|376848|2851|964756|Q,N
MCY|41079|500|96030|B,Q,N
MD|120454|140|452075|B,Q,N
MDAI|57235|1334|114429|B,Q,N
MDAIW|600|0|1365|Q
MDB|186980|2030|430085|B,Q,N
MDBH|383|0|641|Q
MDCP|500|0|505|Q
MDGL|230645|751|454924|B,Q,N
MDIA|21410|1997|53905|B,Q,N
MDIV|30171|21|197284|Q,N
MDJH|559960|64398|1165526|B,Q,N
MDLV|2657|0|2912|Q
MDLZ|561316|217|1884105|B,Q,N
MDPL|549|0|2251|Q
MDRR|5245|0|5344|Q
MDST|7097|0|10894|Q
MDT|307213|7787|1064195|B,Q,N
MDU|979515|36|2803615|B,Q,N
MDV|5406|0|13555|B,Q,N
MDVpA|52|0|1125|Q
MDWD|10232|0|18419|B,Q,N
MDXG|119081|894|377040|B,Q,N
MDXH|7199|0|34145|Q,N
MDY|255400|0|528115|B,Q,N
MDYG|22929|0|64112|Q,N
MDYV|54086|0|88039|Q,N
ME|19047|777|53810|Q,N
MEAR|28525|0|87508|Q,N
MEC|27545|833|95457|B,Q,N
MED|37088|418|76880|B,Q,N
MEDI|306|0|1512|Q
MEDP|29945|2|83248|B,Q,N
MEDX|65|20|78|Q
MEG|133905|0|197048|B,Q,N
MEGI|17280|0|66353|Q,N
MEGL|137839|1600|241214|B,Q,N
MEI|20409|26|95951|Q,N
MEIP|649|0|5137|Q
MELI|38213|598|89192|B,Q,N
MEM|241|0|3359|Q
MEMX|300|0|576|Q
MEOH|18120|0|57429|B,Q,N
MERC|42886|12|155217|Q,N
MERpK|3232|0|23742|Q
MESA|80748|0|108761|Q,N
MESO|6452|644|19212|Q,N
MET|417817|64|763308|B,Q,N
META|2733789|17350|5498587|B,Q,N
METC|44068|1483|129534|B,Q,N
METCB|421|0|3661|Q,N
METD|8266|0|15395|Q
METpA|11234|0|61789|Q,N
METpE|8331|0|20122|Q,N
METpF|30519|0|136321|Q,N
METU|39319|303|105627|B,Q,N
METV|8865|10|34933|Q,N
MEXX|29858|201|63902|B,Q,N
MFA|162971|418|258121|Q,N
MFAN|3784|0|10112|Q
MFAO|4243|0|11847|Q
MFApB|3368|0|7542|Q,N
MFApC|1323|119|10019|Q,N
MFC|143754|2325|244560|B,Q,N
MFDX|6822|0|22833|Q,N
MFEM|3926|5|5568|Q
MFG|1219710|0|1714312|Q,N
MFH|5102|0|9373|Q
MFI|21043|0|110391|B,Q,N
MFIC|93677|607|167888|Q,N
MFICL|618|0|2404|Q
MFIN|5119|0|22480|B,Q,N
MFM|40973|0|58178|Q
MFUL|200|0|3450|Q
MFUS|811|0|878|Q
MFUT|643|0|1789|Q,N
MG|47161|116|124219|B,Q,N
MGA|227789|810|340427|B,Q,N
MGC|27409|0|42568|B,Q,N
MGEE|12695|0|21421|Q
MGF|3884|1570|13295|Q
MGIC|1922|184|9775|B,Q
MGIH|1612|0|8404|Q,N
MGK|32372|235|141733|B,Q,N
MGLD|23|0|346|Q
MGM|1005728|6553|1444792|B,Q,N
MGMT|293|0|1428|Q
MGNI|148078|2252|332474|B,Q,N
MGNR|1819|11|5655|Q,N
MGNX|49446|1149|117918|Q,N
MGOL|3888|0|10285|Q,N
MGOV|410|0|20973|Q,N
MGPI|142934|329|442603|B,Q,N
MGR|3725|0|7187|Q,N
MGRB|2560|400|5182|Q
MGRC|49103|0|118642|B,Q,N
MGRD|1716|0|2399|Q,N
MGRE|2209|0|3451|Q
MGRM|83250|52|153170|Q,N
MGRX|7217|29|17858|B,Q,N
MGTX|82975|0|234039|B,Q,N
MGV|48625|0|83992|Q,N
MGX|55718|7|161530|Q,N
MGY|212914|0|373016|B,Q,N
MGYR|7|0|161|Q
MHD|7896|0|74445|Q
MHF|10324|0|51689|Q
MHH|4501|0|7663|Q,N
MHI|2216|0|17381|Q
MHK|145394|1|295223|B,Q,N
MHLD|205|0|6586|Q
MHN|10278|0|17875|Q,N
MHNC|110|0|512|Q
MHO|47901|33|90750|B,Q,N
MHUA|75074|7820|246879|Q,N
MI|2580|0|3825|Q
MID|296|0|658|Q,N
MIDD|299536|0|350657|B,Q,N
MIDE|34|0|36|Q
MIDU|4233|1070|13264|B,Q,N
MIGI|92946|100|209009|B,Q,N
MILN|264|0|3708|Q,N
MIN|3540|0|82046|Q
MIND|9390|0|26227|B,Q
MINO|3967|0|8998|Q,N
MINT|263369|122|758220|B,Q,N
MINV|355|0|19136|Q
MIO|1345|0|15634|Q
MIR|161044|253|538404|B,Q,N
MIRA|953850|128562|1538183|B,Q,N
MIRM|37656|18|100452|B,Q,N
MISL|2477|0|24571|Q,N
MIST|4187|35|44544|Q,N
MITK|43883|423|217250|Q,N
MITN|624|0|1296|B,Q
MITP|4162|0|5593|Q
MITQ|16|0|10223|Q
MITT|28058|1155|69837|B,Q,N
MITTpA|14593|0|41295|Q
MITTpB|20712|900|54249|Q
MITTpC|530|0|4749|B,Q
MIY|13010|0|28085|Q
MJ|135871|1577|293864|B,Q,N
MJUS|51257|0|65436|Q,N
MKAM|3801|0|3801|Q
MKC|232239|154|396736|B,Q,N
MKC/V|2|0|661|Q
MKDW|867|0|8891|Q,N
MKFG|2253|0|12691|Q,N
MKL|9126|0|17445|B,Q,N
MKSI|119314|78|190987|Q,N
MKTW|104014|77|183943|Q,N
MKTX|33570|0|109832|B,Q,N
ML|28261|0|51348|B,Q,N
MLAB|3577|40|8580|B,Q,N
MLCO|684163|525|1239089|B,Q,N
MLEC|2913|0|3387|Q
MLGO|2109749|11796|3803776|Q,N
MLI|135529|228|212809|B,Q,N
MLKN|62625|0|149376|B,Q,N
MLM|83193|56|120156|B,Q,N
MLN|40907|0|114590|Q,N
MLNK|40011|1|469113|Q,N
MLP|1070|0|2092|Q
MLPA|17931|300|36591|B,Q,N
MLPB|81|0|1381|Q
MLPD|1345|0|1345|Q
MLPR|25|0|29|Q
MLPX|52919|0|76621|Q,N
MLR|6564|0|17986|Q,N
MLSS|1818|0|30366|B,Q,N
MLTX|38446|310|103688|Q,N
MLYS|10267|595|33165|Q,N
MMA|6966|5|13203|Q,N
MMC|188244|29|454385|B,Q,N
MMD|33280|0|90787|Q,N
MMI|4941|0|23280|Q
MMIN|19709|0|78726|Q
MMIT|46708|0|79761|Q
MMKT|358|0|660|Q
MMLG|211|0|4792|Q
MMLP|10299|0|111106|Q
MMM|345011|2673|1211461|B,Q,N
MMS|22724|30|56364|B,Q,N
MMSC|404|0|724|Q
MMSI|87414|2500|178098|B,Q,N
MMT|16355|0|38541|Q
MMTM|176|0|482|Q
MMU|36305|0|90461|Q,N
MMV|106|0|17108|Q,N
MMYT|65084|3337|204163|B,Q,N
MNA|1949|0|9843|Q
MNBD|37|0|42|Q
MNDO|6512|64|18615|Q,N
MNDR|57066|0|124875|Q,N
MNDY|87875|28|211373|B,Q,N
MNKD|464164|300|776696|B,Q,N
MNMD|113025|2485|202601|B,Q,N
MNOV|335|0|2796|Q,N
MNPR|245426|972|435905|B,Q,N
MNR|86237|0|183931|B,Q,N
MNRO|60266|0|176453|B,Q,N
MNSB|2423|0|4741|Q
MNSBP|133|0|194|Q
MNSO|296994|9|421649|B,Q,N
MNST|983432|78494|2658518|B,Q,N
MNTK|10882|0|18384|B,Q,N
MNTL|10|0|14|Q
MNTS|60704|70|258723|Q,N
MNTSW|58|0|26058|Q
MNTX|11803|0|34166|Q
MNY|21189|0|51798|Q,N
MO|1325384|18260|2581761|B,Q,N
MOAT|93598|194|237930|B,Q,N
MOB|7088|986|21015|Q
MOBX|17985|504|43153|Q,N
MOD|172083|0|270844|B,Q,N
MODD|1018|0|6807|Q,N
MODG|399017|6866|738204|B,Q,N
MODL|13807|0|18838|Q
MODV|35765|0|75114|Q,N
MOFG|8616|0|17063|Q,N
MOG/A|16166|0|29692|Q,N
MOG/B|2|0|11|Q
MOGO|1331|0|6127|Q
MOGU|178|0|1078|Q
MOH|122892|0|239363|B,Q,N
MOLN|134|0|1030|Q,N
MOMO|132873|0|241492|B,Q,N
MOND|15302|400|25935|Q,N
MOO|10541|7|42230|B,Q,N
MOOD|64|0|142|Q
MORN|13622|0|35767|B,Q,N
MORT|41824|503|71954|Q,N
MOS|1125853|10599|2867076|B,Q,N
MOTE|7|0|7|Q
MOTG|51|0|179|Q
MOTI|3118|0|9544|Q
MOTO|1|0|33|Q
MOV|16484|24|48424|B,Q,N
MOVE|29825|400|56721|B,Q,N
MP|605702|779|981573|B,Q,N
MPA|1689|0|8611|Q
MPAA|12966|0|28509|Q,N
MPAY|16|0|98|Q
MPB|35584|0|57549|B,Q,N
MPC|330243|749|689878|B,Q,N
MPLN|13935|34|21011|Q,N
MPLX|424785|275|815883|Q,N
MPRO|2017|0|3884|Q
MPTI|2945|23|9326|B,Q,N
MPU|13945|608|44758|Q,N
MPV|8375|0|30942|Q,N
MPW|1506106|19554|3448445|B,Q,N
MPWR|218602|20|330929|B,Q,N
MPX|5325|0|13776|Q,N
MQ|1798425|3583|5325035|B,Q,N
MQQQ|79|0|143|Q
MQT|14717|0|33993|Q
MQY|42832|0|97573|Q,N
MRAM|14130|0|29333|Q,N
MRBK|463|0|1057|B,Q
MRC|40032|0|82205|Q,N
MRCC|17893|0|23209|B,Q,N
MRCY|57304|0|117748|B,Q,N
MREO|214434|1072|515163|B,Q,N
MRGR|379|0|436|Q,N
MRIN|1871|0|4235|B,Q
MRK|998151|9072|3981649|B,Q,N
MRKR|2708|60|6428|Q,N
MRM|683|100|1178|Q
MRNA|843181|5279|1681533|B,Q,N
MRNO|1152|0|1721|Q,N
MRNOW|11900|0|14400|Q
MRNS|677360|17204|1307208|Q,N
MRNY|51967|75|86452|B,Q,N
MRO|2003137|4938|2916901|B,Q,N
MRSK|2528|0|4354|Q
MRSN|32881|1344|116889|Q,N
MRT|19386|150|64063|B,Q,N
MRTN|28271|18|98679|B,Q,N
MRUS|63670|433|121137|B,Q,N
MRVI|186058|3539|594622|Q,N
MRVL|1233790|4229|2916404|B,Q,N
MRX|50331|0|266008|B,Q,N
MS|705812|3331|1737165|B,Q,N
MSA|15302|32|50284|B,Q,N
MSAI|632|0|2804|Q
MSB|6871|69|15093|Q,N
MSBI|8306|96|22292|Q,N
MSBIP|2310|0|2310|Q
MSC|268|0|921|Q
MSCI|79706|16|130834|B,Q,N
MSD|13563|0|22053|Q
MSDL|55565|4015|194854|B,Q,N
MSEX|19527|0|22316|B,Q,N
MSFD|4509|0|16240|Q,N
MSFL|11093|0|68418|B,Q,N
MSFO|15790|95|39633|B,Q,N
MSFT|1260920|12521|6547419|B,Q,N
MSFU|52765|4773|225233|B,Q,N
MSFX|16195|0|25306|Q,N
MSFY|2060|0|2603|Q
MSGE|20126|0|45066|B,Q,N
MSGM|4793|42|9537|B,Q,N
MSGS|33007|0|70770|B,Q,N
MSI|83063|10|158147|B,Q,N
MSM|137234|547|169539|B,Q,N
MSMR|7|0|5370|Q
MSN|76|0|177|Q
MSOS|1989007|6433|6397959|B,Q,N
MSOX|622792|5936|1219842|B,Q,N
MSpA|15723|0|27232|Q
MSpE|11451|39|33248|B,Q
MSpF|13605|129|24342|Q
MSpI|6498|0|24674|B,Q
MSpK|11327|0|27316|Q
MSpL|3433|2|57944|Q
MSpO|25455|0|168881|Q,N
MSpP|17661|0|30435|Q,N
MSpQ|10482|0|17930|Q,N
MSS|7237|64|9570|Q
MSSAW|3400|0|3400|Q
MSSS|11|0|31|Q
MSTB|45|0|2877|Q
MSTQ|76|0|1139|Q
MSTR|2648863|29008|6215473|B,Q,N
MSTU|599954|47850|1370778|B,Q,N
MSTX|391081|56105|914514|B,Q,N
MSTY|432071|7913|672149|B,Q,N
MSTZ|1358144|13186|3032601|B,Q,N
MT|493386|0|1009850|B,Q,N
MTA|46696|999|120918|Q,N
MTAL|15125|0|22530|Q,N
MTB|95576|76|213602|B,Q,N
MTBA|38788|0|72570|Q,N
MTBpH|3390|0|6769|Q
MTBpJ|13679|0|25790|Q,N
MTC|109336|1141|231993|B,Q,N
MTCH|443127|134|1075817|B,Q,N
MTD|16965|2|32421|Q,N
MTDR|233564|746|441110|B,Q,N
MTEK|490|0|3492|Q,N
MTEKW|4000|0|4000|Q
MTEM|8127|0|36712|B,Q,N
MTEN|993|166|51304|Q
MTEX|34|0|37|Q
MTG|393485|936|732351|B,Q,N
MTGP|1588|0|2881|Q
MTH|69640|26|108917|B,Q,N
MTLS|13983|0|52844|B,Q,N
MTN|74756|0|190775|B,Q,N
MTNB|72546|11464|187751|Q,N
MTR|587|0|2486|Q
MTRN|15964|0|26716|Q,N
MTRX|14812|13|25877|Q,N
MTSI|79138|27|234950|B,Q,N
MTTR|131895|2643|681589|B,Q,N
MTUM|188749|244|297728|B,Q,N
MTUS|35218|0|51293|Q,N
MTW|109734|0|156236|B,Q,N
MTX|13872|0|46450|B,Q,N
MTZ|142631|0|421615|B,Q,N
MU|1438000|21557|5045759|B,Q,N
MUA|19533|300|44738|Q
MUB|1856372|7662|2689927|B,Q,N
MUC|66240|0|184939|Q,N
MUE|27094|0|53422|Q
MUFG|454069|3415|950209|B,Q,N
MUI|116877|1370|421637|B,Q
MUJ|59572|0|84729|Q,N
MULN|297338|30366|537745|B,Q,N
MUNI|117171|0|166746|Q,N
MUR|314705|179|527076|B,Q,N
MURA|9156|387|19088|Q,N
MUSA|51592|0|70914|B,Q,N
MUSI|511|0|2264|Q
MUSQ|1|0|30|Q
MUST|36182|0|78916|B,Q,N
MUU|3024|0|7671|Q
MUX|51329|217|176840|B,Q,N
MVAL|4|0|4|Q
MVBF|2866|0|4469|Q,N
MVF|21095|0|59089|B,Q,N
MVFG|31|0|304|Q
MVIS|328184|5806|513010|Q,N
MVO|29372|0|35898|Q,N
MVPA|22|0|123|Q
MVPS|1|0|3|Q
MVRL|1223|0|10598|Q
MVST|168051|4812|707169|Q,N
MVT|12431|0|50970|Q,N
MVV|748|0|4222|Q
MWA|185648|0|336933|B,Q,N
MWG|12774|0|57579|Q,N
MX|56276|5334|248253|Q,N
MXC|1184|0|5615|B,Q,N
MXCT|27660|385|98841|Q,N
MXE|3860|0|7338|Q
MXF|14857|123|50935|Q
MXI|284|0|1873|Q
MXL|124096|24|455304|B,Q,N
MYCF|731|0|1877|Q
MYCH|10|0|410|Q
MYCI|410|0|410|Q
MYCJ|550|0|550|Q
MYCK|310|0|310|Q
MYCL|30|0|30|Q
MYD|40426|0|72336|Q,N
MYE|43915|0|85121|B,Q,N
MYFW|6219|0|13280|Q
MYGN|153057|10734|818369|B,Q,N
MYI|67877|0|227550|B,Q,N
MYLD|14|0|58|Q
MYMF|1000|0|2100|Q
MYMH|20|0|20|Q
MYMJ|1000|0|1000|Q
MYN|14663|100|53560|Q,N
MYNA|10753|525|20812|Q,N
MYND|14766|3200|34060|Q,N
MYNZ|420778|7800|950877|Q,N
MYO|15719|0|35601|B,Q,N
MYPS|26513|0|84059|Q,N
MYRG|66035|23|132234|B,Q,N
MYSZ|50127|0|82920|B,Q,N
MYTE|6450|321|24213|Q,N
MYY|380|0|513|Q
MZZ|903|0|905|Q
|8937|516|26745|Q,N
NAAS|13564|0|41366|Q,N
NABL|39213|600|74599|Q,N
NAC|100654|0|202556|B,Q,N
NACP|289|0|555|Q
NAD|269741|973|495966|B,Q,N
NAII|525|0|1546|Q
NAIL|52964|101|119446|B,Q,N
NAK|311044|8400|1922589|Q,N
NAMS|37793|5890|54159|Q,N
NAMSW|300|0|300|Q
NAN|22856|0|34406|Q
NANC|8915|784|34253|Q,N
NANR|1911|0|9039|Q,N
NAOV|15055|0|56025|Q
NAPA|188365|0|388532|B,Q,N
NAPR|7|0|2426|Q
NARI|75430|0|213773|B,Q,N
NAT|1518555|8141|2247192|B,Q,N
NATH|460|0|1471|Q
NATL|58819|0|86490|Q,N
NATO|4|0|6|Q
NATR|3754|0|5928|Q,N
NAUT|3208|425|19079|Q,N
NAVI|280085|46|405435|B,Q,N
NAYA|70384|0|87067|Q,N
NAZ|3733|0|21721|Q
NB|179866|7825|544913|B,Q,N
NBB|29682|0|62759|Q,N
NBBK|19205|0|25744|B,Q,N
NBCM|858|0|10654|Q
NBCR|73|0|343|Q
NBDS|967|0|2563|Q
NBET|2415|0|2655|Q
NBFC|2|0|44|Q
NBH|19624|0|66302|B,Q,N
NBHC|15367|18|27851|Q,N
NBIS|418298|1384|2260321|Q,N
NBIX|196749|9459|376105|B,Q,N
NBN|7681|0|49436|B,Q,N
NBOS|3808|0|14228|Q
NBR|68201|486|86018|B,Q,N
NBSD|1710|0|4119|Q
NBSM|1|0|62|Q
NBTB|17302|14|42682|B,Q,N
NBTX|103|0|1012|Q
NBXG|48809|5348|91211|Q
NBY|80937|0|140655|Q,N
NC|2315|0|5155|B,Q
NCA|10621|0|44855|Q
NCDL|17085|300|125738|Q,N
NCI|85166|959|194716|Q,N
NCL|8867|0|109464|Q
NCLH|1971972|23068|4189598|B,Q,N
NCMI|78086|0|115339|Q,N
NCNA|20107|2500|70458|Q,N
NCNC|76131|0|156210|Q,N
NCNO|72646|402|206345|B,Q,N
NCPB|1333|0|1652|Q
NCPL|35493|0|91449|B,Q,N
NCRA|3111|0|4054|Q
NCSM|470|0|1497|Q,N
NCTY|3678|6|13289|Q,N
NCV|83586|0|229967|Q,N
NCVpA|101|0|3097|Q
NCZ|85343|0|257802|Q,N
NDAA|100|0|100|Q
NDAQ|366755|410|815270|B,Q,N
NDIA|24|0|80|Q,N
NDIV|1253|0|1484|Q,N
NDLS|24123|5|47763|B,Q,N
NDMO|44110|0|112180|B,Q
NDP|337|0|2261|Q
NDRA|310398|4525|651866|Q,N
NDSN|130904|0|166841|B,Q,N
NDVG|783|0|784|Q,N
NE|277938|72|1298434|B,Q,N
NEA|370234|40|1038428|B,Q,N
NEAR|36702|0|127100|Q,N
NECB|7283|500|19576|B,Q,N
NEE|1695486|1660|5356109|B,Q,N
NEEpN|5781|0|10597|Q
NEEpR|113115|0|1195317|Q,N
NEEpS|1050|0|1339|Q
NEEpT|23350|0|24401|Q,N
NEGG|149393|0|277369|Q,N
NEM|682371|2529|2917692|B,Q,N
NEN|2|0|271|Q
NEO|118925|1095|163184|B,Q,N
NEOG|182203|0|297363|Q,N
NEON|54939|3102|109262|B,Q,N
NEOV|64218|2907|123011|B,Q,N
