Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
JOBY/WS|479|0|26511|Q
JOE|44745|12|365847|Q,N
JOET|44507|0|54963|B,Q,N
JOF|8351|870|96522|Q
JOJO|135|0|950|Q
JOUT|8794|0|28796|Q,N
JPAN|11|0|462|Q
JPC|217517|126|556512|B,Q,N
JPEF|83809|0|117240|Q,N
JPEM|2534|0|6930|Q,N
JPI|4458|0|12209|B,Q,N
JPIB|12357|43|24744|Q,N
JPIE|91235|109|251211|Q,N
JPIN|2470|0|8306|Q,N
JPLD|60900|0|80029|Q
JPM|3622065|16703|9427151|B,Q,N
JPMB|1948|0|5143|Q
JPME|2873|0|5412|Q
JPMO|18302|0|26596|B,Q,N
JPMpC|18616|0|59859|Q,N
JPMpD|49324|74|152605|Q,N
JPMpJ|23289|0|34192|Q,N
JPMpK|34792|1028|87202|B,Q,N
JPMpL|50450|0|190671|B,Q,N
JPMpM|94831|0|261287|B,Q,N
JPRE|8075|51|12273|Q,N
JPSE|15566|0|31775|Q
JPST|1190567|1442|5410411|B,Q,N
JPSV|248|0|1104|Q,N
JPUS|912|0|3039|Q,N
JPXN|436|0|6301|B,Q
JQC|169945|5198|386210|Q,N
JQUA|631090|103|701460|Q,N
JRE|1576|0|1591|Q
JRI|53522|0|110078|Q,N
JRS|21234|0|47073|Q
JRSH|914|0|8685|B,Q,N
JRVR|15617|67|64179|B,Q,N
JSCP|23335|0|38630|Q,N
JSI|9010|0|20750|Q
JSM|1608|0|5948|Q
JSMD|8964|0|16725|Q,N
JSML|2245|0|5061|Q
JSPR|27375|1142|75431|B,Q,N
JSPRW|200|0|2976|Q
JSTC|4|0|194|Q
JTAI|9061279|850489|15420646|B,Q,N
JTEK|47804|0|105837|Q,N
JUCY|30923|0|807438|Q
JULJ|2|0|29|Q
JULT|1061|0|1768|Q
JULU|2110|0|2302|Q
JULW|2595|0|5623|Q
JULZ|549|0|2266|Q
JUNE|803|0|13443|Q
JUNM|1409|0|3619|Q
JUNW|667|0|4890|Q
JUST|37983|0|40082|Q,N
JVA|10915|500|65473|Q,N
JVAL|15076|0|58935|B,Q,N
JWEL|6183|106|13776|Q,N
JWN|157752|12884|541929|B,Q,N
JXI|1282|0|3189|Q
JXJT|8202|0|18456|Q
JXN|365548|467|648914|B,Q,N
JXNpA|2770|0|11762|B,Q,N
JYD|49|0|4797|Q
JYNT|4801|0|19905|B,Q,N
JZ|20|0|345|Q
JZXN|2925|0|16283|Q,N
K|790668|716|1413747|B,Q,N
KACL|1|0|4|Q
KACLW|192|0|192|Q
KAI|17809|0|33021|B,Q,N
KALA|7345|0|12007|Q,N
KALL|184|0|5508|Q
KALU|40164|0|102791|Q,N
KALV|94905|2506|106764|Q,N
KAPA|15|0|10752|Q
KAPR|1293|0|2680|Q
KAR|38325|0|182542|B,Q,N
KARO|4002|0|9048|B,Q,N
KARS|3301|208|18884|Q,N
KAUG|12038|0|14803|Q
KAVL|63347|0|162267|Q,N
KB|29204|0|48175|B,Q,N
KBA|41728|34|134061|Q,N
KBDC|7835|0|17537|Q,N
KBE|1090953|2181|1892219|B,Q,N
KBH|314358|741|468854|B,Q,N
KBR|282075|48|471798|Q,N
KBUF|51|0|51|N
KBWB|525990|4545|857322|Q,N
KBWD|351369|3870|438516|Q,N
KBWP|6849|0|14181|Q,N
KBWR|4645|0|14620|Q,N
KBWY|273129|128|301157|Q,N
KC|957287|1745|1905305|B,Q,N
KCCA|6898|0|11099|Q,N
KCE|39622|10|70665|Q,N
KD|737526|6833|1387648|B,Q,N
KDLY|26725|0|64935|Q,N
KDP|1179494|2137|5041902|B,Q,N
KE|28360|75|77729|Q,N
KELYA|22920|279|38473|Q,N
KELYB|1|0|58|Q
KEMQ|1|0|1|B
KEMX|2014|0|10693|Q,N
KEN|2193|0|7540|Q
KEP|6566|0|19832|Q,N
KEQU|689|0|2636|Q,N
KEUA|1937|0|2743|Q
KEX|91895|246|402645|B,Q,N
KEY|3163054|43064|9375950|B,Q,N
KEYpI|3015|492|18021|Q
KEYpJ|9621|0|42564|B,Q,N
KEYpK|11182|0|18025|Q,N
KEYpL|12068|0|30297|Q,N
KEYS|166761|24|499362|B,Q,N
KF|3890|0|6822|Q
KFFB|1961|0|16429|Q
KFRC|18044|9|55803|Q,N
KFS|2386|0|10581|Q,N
KFY|125000|44|233873|B,Q,N
KGC|2790997|6563|11322411|B,Q,N
KGEI|6|0|45|Q
KGRN|4202|0|39714|B,Q
KGS|72274|106|379161|B,Q,N
KHC|1673763|3527|3733219|B,Q,N
KHPI|1901|0|2862|Q
KHYB|2672|0|6849|Q,N
KIDS|40265|0|103096|B,Q,N
KIE|217765|31|318735|Q,N
KIM|898951|0|3558286|Q,N
KIMpL|1384|0|2752|Q
KIMpM|1221|0|1955|Q
KIMpN|103|0|39621|Q
KIND|120642|393|1177472|B,Q,N
KINS|27150|101|49808|B,Q,N
KIO|51509|2268|259153|Q,N
KIRK|61517|598|155065|Q,N
KITT|95683|9892|174508|B,Q,N
KITTW|9534|0|11064|Q
KJAN|1085|0|12978|Q
KJUL|1920|0|14251|Q
KJUN|433|0|533|Q
KKR|1080358|1158|2672901|B,Q,N
KKRS|2511|0|4486|Q,N
KLAC|264322|292|554443|B,Q,N
KLC|164042|0|241754|B,Q,N
KLG|251907|287|398834|B,Q,N
KLIC|71173|3|258813|B,Q,N
KLIP|25218|582|83357|B,Q,N
KLTO|23278|627|40789|Q,N
KLTOW|860|261|1092|Q
KLTR|96857|10033|307286|B,Q,N
KLXE|42695|0|136500|Q,N
KLXY|498|0|575|Q
KMB|485492|808|704255|B,Q,N
KMDA|4469|103|28995|B,Q,N
KMI|3477290|29266|9310134|B,Q,N
KMID|8174|0|8274|Q
KMLM|4454|34|42743|Q,N
KMPB|7483|0|9770|Q,N
KMPR|58794|1|157557|B,Q,N
KMT|835558|675|1467114|B,Q,N
KMX|540228|2377|905367|B,Q,N
KN|164151|68754|250953|B,Q,N
KNCT|6|0|98|Q
KNDI|31315|226|109004|Q,N
KNF|196255|64|274390|B,Q,N
KNG|114912|0|225029|B,Q,N
KNGS|710|0|969|Q
KNGZ|1002|0|1230|B,Q,N
KNO|168|0|3307|Q
KNOP|14907|586|26413|Q,N
KNOV|41517|0|63363|Q
KNOW|1|0|1025|Q
KNSA|60215|0|189790|B,Q,N
KNSL|30832|60|55529|B,Q,N
KNTK|105303|0|384258|B,Q,N
KNW|28353|0|57608|Q,N
KNX|739147|2821|1806360|B,Q,N
KO|3467275|37805|7730451|B,Q,N
KOCG|8|0|20|Q
KOCT|4127|0|6852|Q
KOD|82564|0|299916|Q,N
KODK|336378|2057|642825|B,Q,N
KOF|30800|400|92874|B,Q,N
KOKU|1|0|14|Q
KOLD|144655|5291|403741|B,Q,N
KOMP|109851|1|154739|Q,N
KONG|100|0|100|Q
KOOL|9|0|15|Q
KOP|8652|0|39821|Q,N
KOPN|115806|1140|357745|Q,N
KORE|561|0|1923|Q,N
KORP|229361|0|335137|Q,N
KORU|406079|64831|847165|B,Q,N
KOS|1599161|42189|4443294|B,Q,N
KOSS|35159|30|71327|B,Q,N
KPLT|4807|67|21834|B,Q,N
KPLTW|1416|0|1531|Q
KPOP|21|0|411|Q,N
KPRX|4526|499|8238|Q,N
KPTI|377469|25|846878|B,Q,N
KQQQ|409|0|419|B,Q
KR|597797|1983|1722386|B,Q,N
KRBN|21483|678|84907|Q,N
KRC|230340|0|493367|B,Q,N
KRE|11841290|69969|15984621|B,Q,N
KREF|75196|422|217316|B,Q,N
KREFpA|2005|0|8405|Q
KRG|801930|300|1866246|Q,N
KRKR|1638|5|7386|B,Q,N
KRMA|1396|0|5289|Q,N
KRMD|3764|0|32909|Q
KRNT|96748|182|471335|B,Q,N
KRNY|26271|0|179079|Q,N
KRO|30842|22|74285|B,Q,N
KRON|2440|0|8973|Q
KROP|406|0|1130|Q
KROS|97153|0|220115|B,Q,N
KRP|77182|1436|210000|B,Q,N
KRRO|63705|19|122695|Q,N
KRT|2736|0|20032|B,Q,N
KRUS|48264|492|117528|B,Q,N
KRUZ|13771|1922|15247|B,Q,N
KRYS|205859|698|251888|B,Q,N
KSA|168189|0|271670|Q,N
KSCP|21523|1144|53539|Q,N
KSEP|3837|0|3914|Q
KSM|2315|0|46971|Q
KSPI|27488|0|75394|B,Q,N
KSPY|944|0|4822|Q
KSS|3589021|22174|4835328|B,Q,N
KSTR|12841|0|46085|Q,N
KT|216259|139|312557|B,Q,N
KTB|55493|116|169972|B,Q,N
KTCC|12563|0|50708|B,Q,N
KTEC|2166|0|14413|Q
KTF|33030|0|77007|B,Q
KTH|90|0|692|Q
KTOS|208709|2709|586094|B,Q,N
KTTA|6547|0|13844|Q
KUKE|850181|0|1523294|Q,N
KULR|1105796|0|2034653|Q,N
KURA|199620|277|674850|Q,N
KURE|725|0|10717|Q
KVAC|1500|0|19300|Q
KVACW|510|10|510|Q
KVHI|5014|0|17065|B,Q,N
KVLE|309|0|52598|Q,N
KVUE|2092994|2653|5863318|B,Q,N
KVYO|459183|239|1067766|B,Q,N
KW|107055|0|184956|B,Q,N
KWE|55272|2414|103942|Q,N
KWEB|3380603|13875|6431889|B,Q,N
KWR|30739|0|58488|Q,N
KXI|2749|0|25631|B,Q,N
KXIN|52391|5114|118399|B,Q,N
KYMR|96765|12|179533|Q,N
KYN|159592|0|446695|B,Q,N
KYTX|27027|2003|89566|B,Q,N
KZIA|26445|155|92560|B,Q,N
KZR|3934|0|29174|Q,N
L|115922|294|331101|B,Q,N
LAAC|670213|47673|1492903|Q,N
LAB|262738|2203|952791|Q,N
LABD|3632683|16420|11578578|B,Q,N
LABU|172698|2438|556033|B,Q,N
LAC|3386061|259694|7276306|B,Q,N
LAD|50155|13|155617|B,Q,N
LADR|177032|1254|322541|Q,N
LAES|243964|413|346967|B,Q,N
LAKE|5034|0|15174|B,Q,N
LALT|26|0|975|Q
LAMR|54322|56|193857|Q,N
LANC|30909|0|61007|B,Q,N
LAND|44491|1247|102797|Q,N
LANDM|1312|0|3575|Q,N
LANDO|563|0|3118|Q
LANDP|6835|0|14278|Q
LANV|37|0|386|Q
LARK|427|0|1692|Q
LASE|54135|2335|256928|Q,N
LASR|74159|0|159978|B,Q,N
LAUR|57324|0|454817|B,Q,N
LAW|21530|408|94104|Q,N
LAZ|556443|2008|1452196|B,Q,N
LAZR|16499854|94149|30309726|B,Q,N
LB|97773|2546|137846|B,Q,N
LBAY|188|0|442|Q
LBGJ|560|0|3499|Q
LBO|5726|0|5916|Q
LBPH|36602|13|805563|Q,N
LBRDA|21820|0|36545|B,Q,N
LBRDK|424903|29|793454|B,Q,N
LBRDP|2288|0|3753|Q
LBRT|662638|2105|1580413|B,Q,N
LBTYA|292601|0|610409|B,Q,N
LBTYB|2|0|434|Q
LBTYK|74714|0|325526|Q,N
LBYAV|2094|0|2194|B,Q
LBYKV|39|0|39|Q
LC|289626|0|1848391|B,Q,N
LCDS|4|0|283|Q
LCF|81|0|82|Q
LCFY|3238|0|9697|Q
LCG|256|0|1067|Q
LCID|29672773|1144331|45637277|B,Q,N
LCII|83305|0|198420|B,Q,N
LCLG|6|6|6|N
LCNB|1018|23|25566|Q,N
LCR|4544|0|6096|Q
LCTD|2633|22|7962|Q,N
LCTU|23298|0|28853|Q
LCTX|148334|3375|476210|Q,N
LCUT|3267|0|16510|Q,N
LDI|385634|11117|1327867|B,Q,N
LDOS|270548|292|519290|B,Q,N
LDP|34088|300|44321|Q,N
LDSF|3198|0|6168|Q
LDTC|2687|0|5285|Q
LDTCW|400|0|1930|Q
LDUR|8571|0|24256|Q,N
LDWY|181|0|478|Q
LE|23197|1445|66277|B,Q,N
LEA|301236|406|505653|B,Q,N
LEAD|15|0|133|B,Q,N
LECO|136266|8|370023|B,Q,N
LEDS|7600|0|16368|Q,N
LEE|4321|1500|10785|B,Q,N
LEG|256617|1124|602281|B,Q,N
LEGH|12143|0|20577|B,Q,N
LEGN|778945|100|1484043|B,Q,N
LEGR|1176|0|2266|Q
LEMB|292112|0|309343|Q,N
LEN|818264|385|1824827|B,Q,N
LEN/B|11479|0|26268|B,Q,N
LENZ|33685|356|66759|B,Q,N
LEO|47107|0|132069|B,Q,N
LESL|862203|9035|1723363|Q,N
LEU|838765|3049|1348034|B,Q,N
LEV|221410|1230|356166|Q,N
LEVI|301706|2040|832700|B,Q,N
LEV/WS|3200|0|4603|Q
LEXI|173|0|925|Q
LEXX|20282|100|54369|Q,N
LEXXW|4941|0|4941|Q
LFAE|640|0|640|Q
LFCR|15544|0|29629|Q,N
LFEQ|1|0|46|Q
LFLY|24931|1388|45832|Q,N
LFLYW|12087|0|15524|Q
LFMD|78369|0|204775|Q,N
LFMDP|15|0|311|Q
LFSC|502|0|1709|Q
LFST|298490|0|1106261|B,Q,N
LFT|22589|890|53004|Q,N
LFUS|17053|0|54515|Q,N
LFVN|18259|100|55686|B,Q,N
LFWD|6314|0|25700|B,Q
LGCB|108991|32224|233747|Q,N
LGCL|33614|135|215106|B,Q,N
LGCY|6752|4|31702|Q,N
LGF/A|93710|259|130372|Q,N
LGF/B|82371|82|232098|Q,N
LGH|39509|0|46646|Q,N
LGHL|318140|29210|707962|Q,N
LGHLW|407|0|2337|Q
LGHT|3834|0|3834|Q
LGI|18269|0|45950|Q
LGIH|55682|106|115162|B,Q,N
LGL|24|0|435|Q
LGLV|1864|0|7155|Q
LGL/WS|100|0|100|Q
LGMK|982537|1100|2439182|Q,N
LGND|29666|2464|51984|Q,N
LGO|46233|0|118145|B,Q,N
LGOV|116071|0|475959|Q,N
LGRO|100|0|177|Q
LGTY|14536|638|82735|Q,N
LGVN|48002|418|132386|B,Q,N
LH|133316|8|162398|B,Q,N
LHX|181362|564|333732|B,Q,N
LI|900640|7917|2206378|B,Q,N
LICN|3980|69|42707|Q,N
LICY|475328|58446|854257|B,Q,N
LIDR|22758|7018|61422|Q,N
LIDRW|300|0|2101|Q
LIEN|108|0|1184|Q,N
LIF|53944|23|72624|B,Q,N
LIFW|14851789|86092|27011485|B,Q,N
LIFWW|472722|20805|506193|Q
LIFWZ|30|0|30|Q
LII|155789|206|191572|B,Q,N
LILA|34223|20|95675|Q,N
LILAK|116037|310|358489|Q,N
LIMI|8|0|256|Q
LIN|238149|1242|878961|B,Q,N
LINC|23620|100|70093|B,Q,N
LIND|50593|88|249341|B,Q,N
LINE|505673|763|1524196|B,Q,N
LINK|4375|0|15096|Q
LION|4150|1058|11202|Q,N
LIPO|217781|39570|448851|B,Q,N
LIQT|2530|0|3662|B,Q,N
LIT|75369|1508|255244|B,Q,N
LITB|1240|0|5824|Q,N
LITE|1408046|2082|2041748|B,Q,N
LITM|231547|0|560982|Q,N
LITP|6738|0|14422|Q
LIVE|114|0|1062|Q,N
LIVN|47891|498|272803|Q,N
LIVR|1189|0|14839|Q,N
LIXT|8383|29|18846|Q
LIXTW|132|0|132|Q
LJAN|150|0|150|Q
LKCO|2586|0|6211|Q,N
LKFN|39491|0|143661|B,Q,N
LKOR|932|0|4473|Q
LKQ|242298|168|593452|Q,N
LLY|712077|5147|3102915|B,Q,N
LLYVA|14857|0|42749|Q,N
LLYVK|57078|27|263161|B,Q,N
LLYX|54542|0|120060|B,Q,N
LMAT|26092|6651|86644|B,Q,N
LMB|63712|0|131520|B,Q,N
LMBO|6875|0|7401|B,Q
LMBS|132014|0|375469|B,Q,N
LMFA|70854|2043|179050|B,Q,N
LMND|457517|3661|1276531|B,Q,N
LMND/WS|1517|0|9051|Q
LMNR|13772|3381|33460|Q,N
LMT|274379|481|584883|B,Q,N
LNC|216407|4048|1082019|B,Q,N
LNCpD|6769|0|16151|Q,N
LND|24655|221|55106|Q,N
LNG|643957|250|1216561|B,Q,N
LNGG|163|0|501|Q
LNKB|13896|0|42701|Q,N
LNN|28581|0|76604|B,Q,N
LNSR|2857|0|7492|Q
LNT|466151|1029|704500|B,Q,N
LNTH|1374776|107890|2773692|B,Q,N
LNW|80567|0|123600|B,Q,N
LNZA|100632|6690|309016|B,Q,N
LNZAW|2810|0|17701|Q
LOAN|2855|0|6618|Q,N
LOAR|109768|2820|227786|B,Q,N
LOB|82919|0|220729|B,Q,N
LOBO|253|0|3053|Q,N
LOCL|1330|0|4414|Q
LOCO|19693|906|88857|Q,N
LOCT|154|0|4346|Q
LODE|507936|23336|1383201|Q,N
LOGC|29616|1227|73895|Q,N
LOGI|342746|253|444905|B,Q,N
LOMA|185175|1612|564331|B,Q,N
LONZ|350666|0|372774|Q,N
LOOP|4532|0|6169|Q,N
LOPE|87777|0|174311|B,Q,N
LOT|18171|0|29505|Q,N
LOUP|369|0|2639|Q,N
LOVE|56114|48|157064|B,Q,N
LOW|799674|606|1591713|B,Q,N
LOWV|556|0|826|Q
LPA|7884|367|20079|Q,N
LPAA|1700|0|2100|Q
LPAAU|1800|0|3100|Q
LPBBU|500|0|500|Q
LPCN|5845|183|15002|Q,N
LPG|103566|0|343413|B,Q,N
LPL|27141|143|114396|Q,N
LPLA|329034|0|843865|B,Q,N
LPRO|84391|0|175378|Q,N
LPSN|322745|2980|764256|B,Q,N
LPTH|1924|54|14172|Q,N
LPTX|99659|0|191242|B,Q,N
LPX|171527|0|360718|B,Q,N
LQAI|2|0|148|Q
LQD|6148570|733|18252766|B,Q,N
LQDA|69936|0|274632|B,Q,N
LQDB|156|0|264|Q
LQDH|36812|0|71949|Q,N
LQDI|3365|0|7266|Q
LQDT|5239|68|33966|Q,N
LQDW|4806|300|46354|Q,N
LQIG|151|0|589|Q
LQR|4768|128|22264|Q,N
LRCX|2337842|9044|4574887|B,Q,N
LRE|1351|94|9860|Q,N
LRFC|1078|0|2210|Q
LRGC|256|0|6127|Q
LRGE|3831|0|15469|B,Q
LRGF|103944|163|125688|Q,N
LRGG|160|0|583|Q
LRHC|13931|0|107217|Q,N
LRMR|168985|975|423665|Q,N
LRN|133008|1432|394881|B,Q,N
LRNZ|592|0|1646|Q
LSAF|472|0|14239|Q
LSAK|1824|0|8161|Q,N
LSAT|902|0|7905|Q
LSB|1386|61|3105|Q
LSBK|33|0|129|Q,N
LSCC|1073468|1403|1832795|B,Q,N
LSEA|47122|0|177407|Q,N
LSEQ|504|0|563|Q
LSF|24463|93|50551|B,Q,N
LSGR|122|0|148|Q
LSH|17|0|503|Q
LSPD|88591|750|403270|Q,N
LSTA|4475|3|28299|B,Q
LSTR|59032|0|87807|B,Q,N
LTBR|551527|5888|872109|B,Q,N
LTC|54627|998|136840|B,Q,N
LTH|98334|519|374672|B,Q,N
LTL|249|0|373|Q
LTM|52539|0|74270|Q,N
LTPZ|8811|0|122472|Q
LTRN|1567|300|15401|Q,N
LTRX|50013|0|114458|B,Q,N
LTRY|37025|52|97781|B,Q,N
LTRYW|100|0|6116|Q
LU|276237|108|830877|Q,N
LUCD|29559|0|106010|B,Q,N
LUCY|43977|0|108408|B,Q,N
LUCYW|12|0|5439|Q
LULU|369359|1833|844362|B,Q,N
LUMN|6948874|77212|20064258|B,Q,N
LUMO|2367|642|13317|Q,N
LUNA|31592|232|101850|Q,N
LUNG|24725|296|92531|Q,N
LUNR|2918506|133546|6095840|B,Q,N
LUNRW|224398|11|310873|Q,N
LUV|1837342|16046|2726471|B,Q,N
LUX|3|0|3|N
LUXH|3954519|159304|7752411|Q,N
LUXHP|85|0|85|Q
LUXX|2|0|31|Q
LVHD|2360|16|87152|Q,N
LVHI|58827|26|145112|B,Q,N
LVLU|32246|2289|71000|B,Q,N
LVO|423502|10430|692065|B,Q,N
LVRO|997|0|2124|Q
LVS|712384|5350|1861801|B,Q,N
LVTX|11141|0|21959|Q
LVWR|10045|254|19465|B,Q,N
LVWR/WS|31|0|1815|Q
LW|393170|251|643041|B,Q,N
LWAY|9981|0|32065|B,Q,N
LWLG|106997|2350|303227|B,Q,N
LX|375448|8609|870995|B,Q,N
LXEH|1376|39|7220|Q,N
LXEO|25134|8|103092|Q,N
LXFR|8233|146|140255|Q,N
LXP|292733|100|1402286|Q,N
LXPpC|32|0|32|Q
LXRX|580432|51663|1121234|B,Q,N
LXU|51442|1|99348|B,Q,N
LYB|507148|1137|1511984|B,Q,N
LYEL|228794|54855|614441|Q,N
LYFT|4543022|10226|9899087|B,Q,N
LYG|1709797|6300|4863017|B,Q,N
LYLD|293|0|297|Q
LYRA|259120|4200|444511|Q,N
LYT|5710|439|13283|Q,N
LYTS|26950|13102|95264|Q,N
LYV|1627558|511|3830012|B,Q,N
LZ|156320|1985|672775|B,Q,N
LZB|93897|500|213516|Q,N
LZM|41858|6438|52321|Q,N
LZM/WS|2600|0|2600|Q
M|606486|12906|3082799|B,Q,N
MA|515407|10698|1081029|B,Q,N
MAA|278898|24|464646|B,Q,N
MAApI|100|0|210|Q
MAC|885200|3750|1311105|B,Q,N
MACI|5200|0|205500|Q
MADE|7764|0|8159|Q,N
MAG|149228|16671|392590|Q,N
MAGA|6433|920|11102|Q,N
MAGN|579245|3292|2712524|B,Q,N
MAGQ|588|0|2889|B,Q
MAGS|408846|4792|705484|B,Q,N
MAGX|8778|10|37826|Q,N
MAIA|99513|797|165445|Q,N
MAIN|152181|299|343218|B,Q,N
MAMA|59602|1639|117264|Q,N
MAMB|14573|0|14634|Q
MAMO|6589|0|28914|Q,N
MAN|69618|56|272581|B,Q,N
MANH|142844|41|219598|B,Q,N
MANU|36473|0|84987|Q,N
MAPP|1|0|1|Q
MAPS|886892|40373|1491804|Q,N
MAR|511317|722|821601|B,Q,N
MARA|13526794|352873|39910422|B,Q,N
MARB|3016|0|6462|Q
MARM|1396|0|3514|Q,N
MARPS|1022|34|2888|Q,N
MART|200|200|832|Q
MARW|46|0|3332|Q
MARX|13|0|14|Q
MARZ|191|0|10177|Q
MAS|444111|212|802674|B,Q,N
MASI|490319|12860|960939|B,Q,N
MASS|26601|930|49494|Q,N
MAT|1421321|637|1800684|B,Q,N
MATH|3597|763|5190|Q,N
MATV|33032|48|115437|Q,N
MATW|16708|22|95808|Q,N
MATX|64979|0|150578|B,Q,N
MAV|1796|0|15021|Q,N
MAX|101019|4647|426375|B,Q,N
MAXI|22028|176|34200|Q,N
MAXJ|4650|240|26308|Q,N
MAXN|267504|49650|526680|B,Q,N
MBAV|100|0|100|Q
MBB|361946|785|1120154|B,Q,N
MBBB|150|0|152|Q
MBC|519058|7|689785|B,Q,N
MBCC|5146|24|5974|Q,N
MBCN|1217|0|12411|Q
MBI|74790|2729|152812|B,Q,N
MBIN|40618|0|96456|B,Q,N
MBINM|1761|0|2861|Q
MBINN|115|0|1122|Q
MBINO|4864|0|5064|Q,N
MBIO|66924|0|466357|Q,N
MBLY|1497333|21950|4027162|B,Q,N
MBND|483|0|765|Q
MBNKP|30|0|57|Q
MBOT|17616|0|53527|Q,N
MBOX|122|0|772|Q
MBRX|4965|0|19688|B,Q,N
MBS|22102|0|45479|Q,N
MBSD|485|0|1689|Q
MBSF|7554|0|19384|Q
MBUU|28450|0|126348|B,Q,N
MBWM|9863|0|36305|Q,N
MBX|8996|0|24795|Q,N
MC|366056|75|763895|B,Q,N
MCAG|100|0|6403|Q
MCB|14088|0|117523|Q,N
MCBS|5723|0|37556|B,Q,N
MCD|923004|3120|1636634|B,Q,N
MCDS|14|0|19|Q,N
MCFT|70627|864|188180|B,Q,N
MCH|123|0|112846|Q
MCHI|1020176|3182|5122853|B,Q,N
MCHP|2832956|5251|3936174|B,Q,N
MCHX|15098|0|21342|Q,N
MCI|2507|0|15071|Q,N
MCK|254012|118|504084|B,Q,N
MCN|4066|0|12001|Q,N
MCO|204216|160|500592|B,Q,N
MCR|4713|0|27828|Q,N
MCRB|649092|0|1014728|Q,N
MCRI|14463|0|26191|B,Q,N
MCS|47318|446|153880|B,Q,N
MCVT|1517|0|4991|Q
MCW|172230|6792|635234|B,Q,N
MCY|33062|382|113982|B,Q,N
MD|66557|524|287462|Q,N
MDAI|122743|2003|167606|B,Q,N
MDAIW|500|0|1399|Q
MDB|189646|482|359636|B,Q,N
MDBH|686|0|3209|Q
MDCP|500|0|500|Q
MDGL|122555|60|202669|B,Q,N
MDIA|1829|0|12537|Q
MDIV|6847|13|53543|Q,N
MDJH|701077|34563|1600510|Q,N
MDLV|3250|0|3250|Q
MDLZ|634806|5657|3224513|B,Q,N
MDPL|1|0|1|N
MDRR|127|0|391|Q
MDST|4183|0|4952|Q
MDT|617877|2631|2300497|B,Q,N
MDU|1210483|124|2315472|B,Q,N
MDV|10263|0|30829|Q,N
MDVpA|112|0|749|Q
MDWD|4603|0|19232|Q,N
MDXG|86805|13435|211268|Q,N
MDXH|5980|0|23314|B,Q,N
MDY|456293|14|806116|B,Q,N
MDYG|52148|0|103861|Q,N
MDYV|63805|0|111732|Q,N
ME|48658|1|102432|Q,N
MEAR|59477|0|80763|Q,N
MEC|82769|6983|250676|B,Q,N
MED|49725|149|96164|B,Q,N
MEDI|4|0|506|Q
MEDP|166997|0|259402|B,Q,N
MEDX|1|0|2|N
MEG|279191|888|585267|B,Q,N
MEGI|25831|0|125420|Q,N
MEGL|12029|4096|51370|Q,N
MEI|21375|53|90469|B,Q,N
MEIP|9859|0|17254|Q
MELI|67594|502|133861|B,Q,N
MEM|1148|0|2539|Q,N
MEMS|1377|0|1477|Q
MEMX|908|0|1233|Q
MEOH|21007|0|107504|B,Q,N
MERC|16696|410|195771|Q,N
MERpK|1282|113|9985|Q,N
MESA|75349|0|184538|Q,N
MESO|9365|0|39441|B,Q,N
MET|793396|2810|2851267|B,Q,N
META|3458949|10650|7857210|B,Q,N
METC|127110|469|401399|B,Q,N
METCB|5931|37|16319|B,Q,N
METCL|540|0|1042|Q
METD|20683|0|34188|B,Q
METpA|5020|0|9755|Q,N
METpE|10788|0|22110|Q,N
METpF|91174|0|102620|Q,N
METU|66672|1912|219849|B,Q,N
METV|30817|305|93431|Q,N
MEXX|61620|10674|164894|B,Q,N
MFA|681805|3873|1076897|B,Q,N
MFAN|4956|0|9548|Q
MFAO|5467|1800|16018|Q,N
MFApB|7375|0|14333|Q,N
MFApC|2104|0|61133|Q,N
MFC|249927|4248|441372|B,Q,N
MFDX|8880|0|27377|Q
MFEM|2517|0|9822|Q
MFG|253501|84|460949|Q,N
MFH|4281|0|5176|Q
MFI|7|0|31199|Q
MFIC|74858|664|260215|B,Q,N
MFICL|294|0|294|Q
MFIN|13459|0|36974|Q,N
MFLX|1|0|2|Q
MFM|20675|0|46025|Q,N
MFUL|4617|0|7091|Q
MFUS|359|0|2870|Q,N
MFUT|1169|0|2153|Q,N
MG|33760|186|80026|Q,N
MGA|403838|28|538712|B,Q,N
MGC|31152|0|43070|B,Q,N
MGEE|28682|0|46790|B,Q,N
MGF|407|0|14496|Q
MGIC|3692|0|12590|Q,N
MGIH|92|0|1032|Q
MGK|142127|466|212175|B,Q,N
MGLD|3|0|150|Q
MGM|1073575|11960|1865315|B,Q,N
MGMT|29|0|3862|Q
MGNI|238024|395|582151|Q,N
MGNR|5820|0|20816|Q
MGNX|533699|22429|1461466|B,Q,N
MGOL|6157|0|24591|Q
MGOV|676|0|893|Q
MGPI|97645|61|240730|B,Q,N
MGR|4877|0|8829|B,Q
MGRB|1823|0|4133|Q
MGRC|42645|0|296866|B,Q,N
MGRD|646|9|1929|Q
MGRE|3106|0|4951|Q
MGRM|25103|926|45468|Q,N
MGRO|434|0|566|Q
MGRX|7051|0|21464|Q,N
MGTX|50854|0|364724|Q,N
MGV|81185|491|128474|B,Q,N
MGX|46286|205|198554|Q,N
MGY|241282|175|433661|B,Q,N
MGYR|400|0|4641|Q
MHD|15987|0|76145|Q,N
MHF|9846|0|43405|Q,N
MHH|2668|0|13866|Q,N
MHI|9182|0|24785|Q
MHK|450575|602|760763|B,Q,N
MHLD|9518|0|39994|Q
MHN|7448|0|37136|Q,N
