Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
DSL|194104|0|333830|B,Q,N
DSM|64459|0|405221|Q
DSMC|904|0|1880|Q,N
DSP|8068|93|19722|Q,N
DSS|1949|1004|6596|Q
DSTL|25444|0|42150|Q,N
DSTX|4|0|1230|Q
DSU|38786|0|68971|Q,N
DSWL|635|0|2557|Q
DSX|107219|498|205862|B,Q,N
DSXpB|18|0|838|Q
DSX/WS|6005|3288|8886|Q
DSY|15127|1147|48117|B,Q,N
DT|629951|6844|2236948|B,Q,N
DTB|2372|0|6630|B,Q,N
DTC|38841|9259|117444|Q,N
DTCK|5817|100|11743|Q
DTCR|34525|0|81175|Q
DTD|1468|0|15616|Q,N
DTE|332731|0|818910|B,Q,N
DTEC|165|0|374|Q,N
DTF|13608|0|22678|Q
DTG|7368|0|11105|Q
DTH|5307|0|13212|Q,N
DTI|20379|0|34013|Q
DTIL|13792|131|29261|Q,N
DTM|94830|0|208177|Q,N
DTSS|42093|0|62515|B,Q,N
DTST|26021|742|111553|B,Q,N
DTSTW|9|0|2609|Q
DTW|5479|65|14956|Q,N
DUBS|7698|0|9569|Q
DUG|46407|9|83834|B,Q,N
DUHP|256544|0|442308|Q,N
DUK|600574|3898|1327500|B,Q,N
DUKB|2157|0|6617|Q
DUKH|511|0|1715|Q
DUKpA|5819|0|23522|Q,N
DUKQ|701|0|708|Q
DUKX|408|0|408|Q
DUKZ|830|0|830|Q
DULL|832|0|1742|Q
DUO|2499640|203330|4376508|B,Q,N
DUOL|164837|75|232666|B,Q,N
DUOT|2665|0|11958|Q
DURA|200|0|1218|Q,N
DUSA|19506|0|37632|Q
DUSB|34072|500|73008|Q,N
DUSL|7864|0|15763|B,Q,N
DUST|79006|0|339399|B,Q,N
DV|447504|61|1437797|B,Q,N
DVA|197940|0|229046|B,Q,N
DVAL|32530|20|32554|Q,N
DVAX|775984|16084|1770003|B,Q,N
DVLU|955|0|7253|Q
DVN|1108468|4944|2853052|B,Q,N
DVND|1545|0|1547|Q
DVY|73029|260|136502|Q,N
DVYA|959|0|1943|B,Q,N
DVYE|15662|300|54216|B,Q,N
DWAS|33422|9|40466|B,Q,N
DWAT|9|0|139|Q,N
DWAW|56|0|109|Q
DWLD|2385|0|4475|Q
DWM|7044|0|14556|Q
DWMF|1|0|3|Q
DWSH|4835|0|14595|Q
DWSN|1954|14|4475|Q
DWTX|5208|42|10372|Q,N
DWUS|12|0|14|Q
DWX|18242|0|41623|Q
DX|602433|9359|950474|B,Q,N
DXC|1271006|57|3715486|B,Q,N
DXCM|354312|4483|1342371|B,Q,N
DXD|86907|4600|219060|Q,N
DXIV|36|0|1257|Q
DXJ|58119|301|133220|Q,N
DXJS|817|0|3509|Q,N
DXLG|16173|132|52395|Q,N
DXpC|12|0|3357|Q
DXPE|35936|50|66325|B,Q,N
DXR|1620|0|3112|Q
DXUV|1822|0|1877|Q
DXYZ|4942525|6922|9079533|B,Q,N
DY|133476|0|372179|B,Q,N
DYAI|6414|0|10121|Q,N
DYCQ|10|0|20|Q
DYFI|605|0|20374|Q
DYLD|2198|0|7258|Q
DYLG|4|0|6|Q,N
DYN|139634|2067|468002|Q,N
DYNF|351368|1387|7116120|B,Q,N
DYNI|172|0|4755|Q
DYTA|2278|0|3629|Q
DZZ|1433|0|3285|Q
E|41709|370|70013|B,Q,N
EA|337400|300|494523|B,Q,N
EAD|36774|0|74695|Q
EAF|248717|1897|469335|B,Q,N
EAGG|226641|0|372812|Q,N
EAGL|32947|0|36397|Q,N
EAI|3732|0|8470|Q
EALT|47494|0|131747|Q,N
EAOA|188|0|290|Q
EAOK|1|0|3|Q
EAPR|390|0|1241|Q
EARN|146066|96|251893|B,Q,N
EASG|84|0|105|Q
EAST|18179|0|69378|Q,N
EAT|192352|0|419775|B,Q,N
EATV|197|0|219|Q
EATZ|154|0|455|Q
EB|292686|6172|1148064|B,Q,N
EBAY|607256|33|968879|B,Q,N
EBC|81293|273|279847|Q,N
EBF|39240|45|67082|B,Q,N
EBIT|646|0|648|B,Q
EBIZ|314|0|2846|Q
EBMT|525|0|5426|Q
EBND|12670|265|142634|B,Q,N
EBON|2938|273|11042|Q,N
EBR|241905|289|447461|Q,N
EBR/B|4071|251|5566|Q,N
EBS|347161|13121|881852|B,Q,N
EBTC|642|0|2548|Q
EBUF|272|0|283|Q
EC|936052|6565|1803290|B,Q,N
ECAT|57969|0|146232|Q,N
ECBK|2097|0|4339|Q
ECC|557277|1400|977082|B,Q,N
ECCC|725|0|1358|Q
ECCF|2682|0|5517|Q
ECCpD|29374|0|37877|B,Q,N
ECCV|604|0|704|Q
ECCX|637|0|7099|Q
ECDA|8783|0|21788|Q,N
ECF|1636|0|12462|Q,N
ECG|54281|517|660380|B,Q,N
ECH|33331|0|76197|Q,N
ECL|148873|0|317934|B,Q,N
ECML|1|0|5|Q
ECNS|8635|0|23743|B,Q,N
ECO|74874|246|199265|B,Q,N
ECON|3448|0|5516|Q
ECOR|38143|0|63885|B,Q,N
ECOW|194|0|52028|Q,N
ECPG|11057|0|50535|Q,N
ECVT|161865|0|425836|Q,N
ECX|2919|1|9299|Q,N
ED|451090|166|890112|B,Q,N
EDAP|11377|483|64954|Q
EDBL|981691|22764|1852087|Q,N
EDBLW|375|0|375|Q
EDC|14452|29|65603|B,Q,N
EDD|7264|0|107239|Q
EDEN|5311|0|7285|Q
EDF|26908|0|73113|Q,N
EDGF|18640|0|20244|Q
EDGH|8166|0|14864|Q
EDGI|6344|0|6578|Q
EDGU|9062|100|10903|Q
EDIT|297636|469|589166|B,Q,N
EDIV|34389|84|80127|Q,N
EDN|54906|42|98786|B,Q,N
EDOC|2434|0|12733|Q
EDOG|294|0|519|Q
EDOW|2873|0|7534|Q,N
EDR|42297|178|123832|B,Q,N
EDRY|474|0|2686|B,Q
EDSA|686|0|9010|Q
EDU|193167|0|423312|B,Q,N
EDUC|139|0|2393|Q,N
EDV|143120|341|724365|B,Q,N
EDZ|70022|0|158447|B,Q,N
EE|98661|13|156886|B,Q,N
EEA|43|0|5179|Q
EEFT|67286|0|81171|B,Q,N
EEIQ|6524|0|8196|B,Q
EELV|5425|158|39357|Q,N
EEM|9936573|626|14496732|B,Q,N
EEMA|103656|0|156344|Q,N
EEMO|400|0|400|Q
EEMS|2246|0|20916|B,Q,N
EEMV|91983|0|160416|Q,N
EEMX|235|0|3518|Q
EES|6061|0|13462|Q
EET|69|0|639|Q
EETH|26347|0|55834|B,Q,N
EEV|2139|0|7230|Q
EEX|7363|0|24118|Q,N
EFA|1227590|1908|3130774|B,Q,N
EFAA|105|0|210|Q
EFAD|52|0|1750|Q
EFAS|142|0|1262|Q
EFAV|28274|1545|103973|Q,N
EFAX|5166|0|7959|Q
EFC|353464|4362|499392|B,Q,N
EFCpA|181|0|2375|Q
EFCpB|2677|0|7999|Q,N
EFCpC|529|0|954|Q
EFCpE|5134|0|21565|Q
EFG|8249415|12|8647571|B,Q,N
EFIV|7660|65|24495|Q,N
EFIX|279|0|3881|Q
EFNL|302|0|1284|Q
EFO|12|0|135|B,Q
EFOI|90|0|388|Q
EFR|18158|0|42795|B,Q,N
EFSC|14238|0|58799|Q,N
EFSH|1868595|206789|3117365|B,Q,N
EFT|11684|0|16454|Q,N
EFU|4011|0|5996|Q,N
EFV|3214686|3292|5507205|Q,N
EFX|82906|7|178942|B,Q,N
EFXT|6567|0|16258|B,Q,N
EFZ|7556|0|8778|Q
EG|69484|84|126745|B,Q,N
EGAN|5449|0|8149|Q,N
EGBN|42418|0|83882|Q,N
EGF|864|0|2564|Q
EGHT|239411|526|673908|B,Q,N
EGO|178358|880|419568|B,Q,N
EGP|54245|94|86941|Q,N
EGUS|664|0|879|Q
EGY|208487|2600|324044|B,Q,N
EH|234507|7531|484323|B,Q,N
EHAB|46772|0|153085|Q,N
EHC|64733|0|182223|Q,N
EHGO|3016|0|5402|B,Q,N
EHI|9404|0|42705|Q
EHLS|881|0|1392|Q
EHTH|26270|0|62791|B,Q,N
EIC|25377|0|101314|Q,N
EICB|1417|0|6351|Q,N
EICC|4148|0|9269|Q
EIDO|73166|1499|209543|B,Q,N
EIG|4888|0|20845|B,Q,N
EIIA|1451|100|4350|Q
EIM|13341|0|122570|B,Q
EINC|1894|21|4632|Q,N
EIPI|11661|0|37966|Q,N
EIPX|634|0|1223|Q
EIRL|1742|0|5576|Q,N
EIS|4421|0|5798|B,Q,N
EIX|320092|10|678994|B,Q,N
EJAN|1313|0|1924|Q
EJH|135786|2741|286913|Q,N
EJUL|2558|0|5292|Q
EKG|1|0|17|Q
EKSO|17469|898|91372|Q,N
EL|854064|6211|2093489|B,Q,N
ELA|25998|11102|29683|B,Q,N
ELAB|96972065|147539|174880827|B,Q,N
ELAN|1583954|80|2737617|B,Q,N
ELBM|9405|0|27730|Q
ELC|2036|0|5548|Q
ELCV|4557|0|7831|Q
ELD|2649|0|10337|Q
ELDN|34112|194|101632|Q,N
ELEV|250253|444|682558|B,Q,N
ELF|983119|2841|1569248|B,Q,N
ELLO|599|0|1215|Q
ELMD|49274|0|62939|B,Q,N
ELME|55491|0|226919|Q,N
ELP|20738|11|42037|B,Q,N
ELPC|749|0|2610|Q
ELS|225017|498|363215|B,Q,N
ELTK|2576|0|5045|Q,N
ELTX|2186|8|5392|Q,N
ELUT|3404|507|15865|Q
ELV|266158|54|714197|B,Q,N
ELVA|2200|0|3284|Q,N
ELVN|45918|0|86824|Q,N
ELWS|180069|23315|354295|B,Q,N
EM|2185|0|13835|Q
EMB|1536723|254|2598739|B,Q,N
EMBC|39366|12|80334|Q,N
EMBD|2440|0|18756|Q,N
EMC|1867|0|7624|Q
EMCB|1191|0|6530|Q
EMCC|20|0|37|Q
EMCR|729|0|2020|Q,N
EMD|22078|0|82510|Q,N
EMDM|43|0|2010|Q
EME|93303|25|271515|B,Q,N
EMEQ|1232|0|1795|Q
EMF|6512|0|17460|Q
EMGF|809321|36|840648|Q,N
EMHC|5638|0|30475|Q,N
EMHY|127414|510|191274|B,Q,N
EMIF|2788|0|6069|Q
EMKR|511613|38624|1742973|B,Q,N
EML|2349|0|5959|B,Q,N
EMLC|1505017|41|1657329|B,Q,N
EMLP|54115|0|109371|Q,N
EMMF|4792|0|5114|Q
EMN|248278|0|341515|B,Q,N
EMNT|2662|0|5748|Q
EMO|9704|0|19192|Q,N
EMOT|6|0|514|Q
EMP|1429|0|3448|Q
EMQQ|2301|242|123278|B,Q,N
EMR|529074|0|987233|B,Q,N
EMSF|92|0|93|Q
EMTL|3134|0|4878|Q
EMTY|832|0|2445|Q
EMX|27008|0|179185|Q,N
EMXC|543978|6312|1507120|B,Q,N
EMXF|3206|0|5109|Q
ENB|687937|583|1009863|B,Q,N
ENFN|16545|0|1001525|Q,N
ENFR|12247|25|35172|Q,N
ENG|7734|141|11911|Q,N
ENGN|14382|201|116398|B,Q,N
ENIC|48595|289|175942|Q,N
ENJ|810|0|1010|Q
ENLC|260416|563|1514081|B,Q,N
ENLT|1056|0|3423|Q,N
ENLV|22861|272|54693|Q,N
ENO|82|0|260|Q
ENOR|1659|0|3136|Q,N
ENOV|141340|0|226979|B,Q,N
ENPH|2400432|22553|5338184|B,Q,N
ENR|35504|0|88543|B,Q,N
ENS|65459|19|112301|B,Q,N
ENSC|2421079|380049|4677365|Q,N
ENSG|82357|31|163839|Q,N
ENTA|5917|373|14343|Q,N
ENTG|379557|108|594588|B,Q,N
ENTO|6909|55|11700|Q,N
ENTX|6151|14|17910|Q,N
ENV|50213|1701|140390|B,Q,N
ENVA|30771|22|55847|Q,N
ENVB|221409|1001|415592|B,Q,N
ENVX|1112831|25388|2178654|B,Q,N
ENX|3900|0|13488|Q
ENZ|32940|0|82363|Q,N
ENZL|2757|0|3874|Q
EOCT|8727|0|9032|Q
EOD|6075|0|37052|Q
EOG|1172686|2704|1986386|B,Q,N
EOI|27590|0|53580|Q
EOLS|184898|729|475425|Q,N
EONR|87530|2250|169284|Q,N
EONR/WS|200|0|1022|Q
EOS|16570|0|45981|Q
EOSE|1976018|40808|3422407|B,Q,N
EOSEW|1032|0|2927|Q
EOT|1806|0|11874|Q
EP|1766|0|8015|Q
EPAC|40649|0|76268|Q,N
EPAM|112254|46|276308|B,Q,N
EPC|57517|5|110232|Q,N
EPD|612341|12659|1305707|B,Q,N
EPHE|32953|0|47797|B,Q,N
EPI|142625|492|552527|B,Q,N
EPIX|41508|837|330749|B,Q,N
EPM|27774|583|56111|Q,N
EPOL|18455|0|43839|B,Q,N
EPOW|3153|1101|19185|Q
EPP|48162|401|247355|Q,N
EPpC|70|0|268|Q,N
EPR|87288|104|166962|Q,N
EPRF|38706|0|41966|Q
EPRpC|1830|0|6228|Q
EPRpE|2586|0|4131|Q
EPRpG|142|0|280|Q
EPRT|244364|100|756594|Q,N
EPRX|222|10|1376|Q,N
EPS|17566|0|50996|Q,N
EPSN|2493|265|21607|B,Q,N
EPU|1236|0|4887|Q,N
EPV|25852|0|30552|B,Q,N
EQ|39021|508|53974|Q,N
EQAL|6026|0|12509|Q,N
EQBK|1206|0|4072|Q,N
EQC|123373|1|291187|Q,N
EQCpD|363|0|1802|Q
EQH|248281|2712|684903|B,Q,N
EQHpA|6165|0|25347|Q
EQHpC|3254|0|9495|Q,N
EQIN|15713|0|18465|Q
EQIX|75865|104|184039|B,Q,N
EQL|1066|70|3447|Q,N
EQLS|82|4|6343|Q
EQNR|721513|70|1661730|B,Q,N
EQR|274960|74|390717|B,Q,N
EQS|546|0|892|Q
EQT|866736|203|2829509|B,Q,N
EQTY|5314|0|37754|Q
EQV|1900|0|1900|Q
EQWL|39215|0|47046|Q,N
EQX|907728|83|1947302|Q,N
ERAS|92056|385|469755|Q,N
ERC|18257|0|67718|Q
ERET|394|0|394|Q
ERH|3352|0|18055|Q
ERIC|3526225|1455|6439548|B,Q,N
ERIE|15304|0|26031|B,Q,N
ERII|46131|22|96519|Q,N
ERJ|688034|8499|1531422|B,Q,N
ERNA|1252|0|2074|Q,N
ERNZ|605|0|2782|Q
ERO|87476|0|139716|B,Q,N
ERTH|1543|900|10371|Q
ERX|14101|550|78188|B,Q
ERY|14043|10|84334|Q,N
ES|277821|403|640923|B,Q,N
ESAB|39824|8|91757|B,Q,N
ESCA|127|0|2499|Q
ESE|10583|0|27615|Q,N
ESEA|1833|0|7982|B,Q,N
ESG|9|0|1015|Q,N
ESGA|1161|0|4736|Q
ESGB|565|0|5805|Q
ESGD|79369|0|185203|Q,N
ESGE|55368|1852|242077|Q,N
ESGL|521|0|2252|Q
ESGLW|1000|0|1000|Q
ESGR|4955|0|20629|Q
ESGRO|5792|0|6981|Q
ESGRP|2399|0|7669|Q
ESGU|45559|84|191176|B,Q,N
ESGV|82541|682|249299|B,Q,N
ESGY|177|0|1764|Q
ESI|94986|1008|387348|B,Q,N
ESIX|194|0|296|Q
ESLA|16162|0|27269|Q
ESLT|5358|1|8426|B,Q,N
ESML|23428|0|112737|Q,N
ESMV|3|0|53|Q
ESN|24176|6|28189|Q
ESNT|56196|108|191162|B,Q,N
ESOA|71270|207|133863|B,Q,N
ESP|3134|0|5551|Q,N
ESPO|1240|39|9249|B,Q
ESPR|1063579|199647|4950407|B,Q,N
ESQ|1540|0|2541|Q,N
ESRT|193573|714|848802|Q,N
ESS|49602|28|67948|B,Q,N
ESSA|648|0|3486|Q,N
ESTA|354068|3624|555499|B,Q,N
ESTC|156524|507|261801|B,Q,N
ET|4357947|13857|13239491|B,Q,N
ETB|13652|0|22378|Q,N
ETD|25730|201|62761|Q,N
ETEC|1|0|43|Q
ETG|44109|0|79022|Q,N
ETH|8631756|8361|16143093|B,Q,N
ETHA|1791200|8418|2989779|B,Q,N
ETHD|8356|1172|12172|Q,N
ETHE|792723|1918|1382022|B,Q,N
ETHO|1111|0|7811|Q
ETHT|270844|2627|438275|B,Q,N
ETHU|2716077|25671|6058882|B,Q,N
ETHV|22106|0|33582|B,Q,N
ETHW|97707|538|131844|Q,N
ETIp|861|400|959|Q,N
ETJ|19444|0|51326|Q,N
ETN|538258|52|789013|B,Q,N
ETNB|157751|200|251337|B,Q,N
ETO|4309|0|9587|Q
ETON|30185|0|92054|B,Q,N
ETpI|5521|0|18187|Q,N
ETQ|1264|25|1366|Q
ETR|314116|213|603515|B,Q,N
ETSY|804268|1240|1263934|B,Q,N
ETU|16698|0|22779|B,Q,N
ETV|16386|0|90359|Q,N
ETW|80703|0|171176|B,Q
ETWO|104476|0|246722|B,Q,N
ETX|367|0|4169|Q
ETY|84627|3|151398|Q,N
EU|143728|766|253134|B,Q,N
EUAD|689|0|689|Q
EUDA|12567|0|34065|Q,N
EUDG|989|0|2235|Q,N
EUFN|47109|0|360430|Q,N
EUM|5984|0|22319|Q
EUO|5720|0|7209|Q
EURK|15230|7130|17730|Q
EURL|3526|0|19097|Q,N
EUSA|7763|0|35102|Q,N
EUSB|11086|0|1000467|Q
EUSC|3|0|2366|Q
EV|137|0|164|Q
EVAV|1427|0|4827|Q,N
EVAX|1516|0|8206|Q
EVBN|2796|0|6655|Q
EVC|16694|683|77410|Q
EVCM|18266|0|60866|Q,N
EVER|53374|3395|123313|B,Q,N
EVEX|26785|0|41486|Q,N
EVF|17195|0|61410|Q
EVG|13954|0|27832|B,Q
EVGN|13270|533|46347|Q
EVGO|1508775|94036|4014637|B,Q,N
EVGOW|15657|8853|76348|Q,N
EVGR|6|0|7|Q
EVH|1857072|133645|9452356|B,Q,N
EVI|1583|0|6819|Q
EVIM|2571|0|2772|Q
EVLN|234533|0|240792|Q,N
EVLV|468257|55237|946897|B,Q,N
EVLVW|100|0|9902|Q
EVM|12614|100|39701|B,Q,N
EVN|64487|0|98320|Q
EVO|9011|322|29762|Q,N
EVOK|18875|9|50430|B,Q,N
EVR|54907|0|102528|Q,N
EVRG|400425|1|1100563|B,Q,N
EVRI|31818|248|58605|Q,N
EVSD|33664|0|41347|Q
EVSM|7391|0|12502|Q,N
EVT|21147|0|58529|Q,N
EVTC|45626|12|78678|Q,N
EVTL|8256|66|13902|B,Q,N
EVTR|253312|0|276404|Q
EVTV|2743|124|4315|Q,N
EVUS|144|0|214|Q
EVV|89261|0|175138|Q,N
EVX|77|0|335|Q
EW|421874|2524|1219267|B,Q,N
EWA|482453|18|1101558|B,Q,N
EWBC|170751|130|371578|B,Q,N
EWC|284770|1|551760|B,Q,N
EWCZ|28841|33|184759|Q,N
EWD|32862|0|82521|B,Q,N
EWG|160207|600|292371|B,Q,N
EWH|766772|0|1319972|B,Q,N
EWI|15992|0|30132|Q,N
EWJ|975512|78|1502910|B,Q,N
EWJV|2596|0|11646|Q
EWK|590|0|1740|Q,N
EWL|29474|0|149774|B,Q,N
EWM|46230|0|121755|B,Q,N
EWN|2519|0|39372|B,Q,N
EWO|2588|0|7963|Q,N
EWP|8371|442|363482|Q
EWQ|16685|0|73415|B,Q,N
EWS|130522|0|166731|Q,N
EWT|177694|9|498397|B,Q,N
EWTX|100359|2394|219648|B,Q,N
EWU|52683|150|178864|Q,N
EWUS|101|0|2560|Q
EWV|2141|0|2980|Q
EWW|470017|0|982821|B,Q,N
EWX|3020|0|20435|B,Q
EWY|391993|65|987565|B,Q,N
EWZ|5479820|3476|10924859|B,Q,N
EWZS|31529|31|109647|Q,N
EXAI|59094|1316|188276|Q,N
EXAS|937869|38759|2010600|B,Q,N
EXC|294754|41|997385|B,Q,N
EXE|276229|1223|676282|B,Q,N
EXEL|338502|4075|945690|B,Q,N
EXFY|443099|27509|1846001|B,Q,N
EXG|132219|16078|288993|Q,N
EXI|6265|0|9958|Q,N
EXK|1358025|4644|2729350|B,Q,N
EXLS|104709|258|422883|B,Q,N
EXP|34931|6|59988|B,Q,N
EXPD|280288|93|419014|B,Q,N
EXPE|1085247|4512|1955949|B,Q,N
EXPI|198989|30371|518480|B,Q,N
EXPO|54447|0|68426|Q,N
EXR|89947|134|188214|B,Q,N
EXTO|476|0|3315|Q
EXTR|108976|634|331997|B,Q,N
EYE|162582|38|410053|B,Q,N
EYEN|292816|0|430112|Q,N
EYLD|31054|0|49494|B,Q,N
EYPT|67430|1684|179027|B,Q,N
EZA|26644|1400|94269|B,Q,N
EZBC|38549|1000|98178|B,Q,N
EZET|5272|0|21216|B,Q,N
EZFL|2512|0|7556|Q,N
EZGO|4470|0|7312|Q,N
EZJ|150|0|180|Q
EZM|6654|0|18852|Q
EZPW|42280|9|86503|Q,N
EZU|707317|2173|1182375|B,Q,N
F|5908170|67805|19444641|B,Q,N
FA|278853|177810|455614|Q,N
FAAR|5905|18|9697|Q,N
FAAS|26774|0|80600|B,Q,N
FAASW|11|0|1111|Q
FAB|5|0|186|Q
FAD|788|0|1725|Q
FAF|86493|15|181833|Q,N
FAIL|265|0|2738|Q
FALN|189242|0|379271|Q,N
FAMI|116874|10565|163211|Q,N
FAN|18991|1882|53650|Q,N
FANG|301548|2060|749820|B,Q,N
FAPR|3689|0|31509|Q
FARM|86847|86|242315|B,Q,N
FARO|67095|18|182802|B,Q,N
FAS|83219|0|330193|B,Q,N
FAST|504965|41|886238|B,Q,N
FAT|5670|0|14841|Q
FATBB|66|0|231|Q
FATBP|11954|0|26037|Q
FATE|253646|16350|523020|B,Q,N
FAUG|10069|0|15653|Q
FAX|34076|0|85187|B,Q,N
FAZ|2386337|33807|6860589|B,Q,N
FBCG|221501|122|296303|B,Q,N
FBCV|3872|0|7808|Q,N
FBIN|252677|1630|534605|B,Q,N
FBIO|93179|1579|202857|Q,N
FBIOP|3976|0|14624|Q
FBIZ|1916|0|5915|Q,N
FBK|25536|22|67789|Q,N
FBL|131905|1127|349737|B,Q,N
FBLA|13183|0|100981|Q
FBLG|46875|336|76157|Q,N
FBMS|7836|303|14404|Q,N
FBNC|31682|0|43567|Q,N
FBND|980334|7147|1453916|B,Q,N
FBOT|2686|0|9553|B,Q
FBP|115739|72|218697|Q,N
FBRT|58382|599|133818|Q,N
FBRTpE|842|0|5766|Q,N
FBRX|4230|250|12024|Q,N
FBT|2491|0|15721|Q,N
FBTC|1056942|6405|1872159|B,Q,N
FBUF|954|0|1082|Q
FBY|60265|1138|145539|Q,N
FBYD|3521|0|9906|Q,N
FBZ|114|0|394|Q
FC|18306|1481|52040|B,Q,N
FCA|282|0|4030|Q
FCAL|3862|0|9362|Q,N
FCAP|102|0|205|Q
FCBC|3141|0|7807|Q,N
FCCO|708|0|2403|Q
FCEF|1900|0|3586|Q,N
FCEL|39026795|2283829|55645668|B,Q,N
FCF|50946|44|120701|Q,N
FCFS|26836|0|59701|Q,N
FCG|25161|0|70504|Q,N
FCLD|1665|95|6452|Q,N
FCN|26741|0|70515|Q,N
FCNCA|10546|0|19156|B,Q,N
FCNCO|3320|0|3724|Q
FCNCP|877|0|6100|Q
FCO|17352|0|44073|B,Q
FCOM|19512|0|32153|Q,N
FCOR|7611|0|13960|Q
FCPI|6624|0|19354|Q
FCPT|107941|0|228769|Q,N
FCSH|2|0|25|Q
FCT|11339|0|40592|Q,N
FCTE|27188|0|47700|B,Q,N
FCTR|99510|0|101416|Q
FCUS|935|0|2062|Q
FCUV|16655|0|64194|Q,N
FCVT|220|0|2596|Q
FCX|2078024|18474|5264088|B,Q,N
FDAT|1748|0|1748|Q,N
FDBC|1424|32|3481|Q,N
FDCE|4|0|134|Q
FDCF|2428|0|6977|Q
FDD|3696|0|29383|Q
FDEC|5434|0|27985|Q
FDEM|3810|0|19248|Q,N
FDEV|16391|0|19889|Q
FDFF|266|0|976|Q,N
FDG|3720|0|4596|Q
FDGR|218|0|341|Q,N
FDHT|23|0|307|Q
FDHY|13236|0|34068|Q,N
FDIF|2485|0|6618|Q
FDIG|37884|0|49625|Q,N
FDIS|50540|11|66200|Q,N
FDIV|652|0|1207|Q
FDL|122513|7|200636|Q,N
FDLO|31679|0|65302|Q,N
FDLS|65|0|3347|Q
FDM|602|0|4041|Q,N
FDMO|13984|23|35012|Q,N
FDMT|77246|0|182673|Q,N
FDN|80722|23|204449|Q,N
FDND|100|0|301|Q
FDNI|3930|0|6416|Q
FDP|42595|0|96675|Q,N
FDRR|1543|0|18045|Q,N
FDRV|980|0|10095|Q,N
FDS|46934|0|82188|B,Q,N
FDSB|4965|0|142642|Q
FDT|4386|0|81178|Q
FDTX|1552|0|9690|Q
FDUS|67067|0|106600|B,Q,N
FDV|8801|0|10734|Q
FDVL|5756|0|7491|Q,N
FDVV|168599|139|318063|B,Q,N
FDWM|71|0|177|Q
FDX|339194|52|644041|B,Q,N
FE|466326|328|812957|B,Q,N
FEAM|18879|0|50681|B,Q,N
FEBO|3162|1621|4366|Q,N
FEBW|1900|0|5451|Q
FEBZ|27|0|4638|Q
FEDU|51|0|667|Q
FEIG|287|0|4435|Q,N
FEIM|8133|0|20464|B,Q,N
FELC|2253566|0|2359927|Q,N
FELE|11665|0|27400|Q,N
FELG|105375|20|238556|B,Q,N
FELV|30602|0|72287|Q
FEM|7108|0|251789|Q
FEMB|6705|0|31508|Q
FEMS|12456|0|40363|Q,N
FEMY|23556|9|72643|Q,N
FENC|33774|22533|42287|Q,N
FENG|2|0|215|Q
FENI|32409|0|103708|Q,N
FENY|163218|547|305764|B,Q,N
FEP|1115|0|17173|Q
FEPI|41051|425|83494|B,Q,N
FER|7180|0|14015|B,Q,N
FERG|156215|17|441543|Q,N
FESM|39223|0|75363|Q,N
FET|3013|0|11318|Q,N
FETH|388573|438|726748|Q,N
FEUZ|1|0|470|Q
FEX|10619|0|15483|Q,N
FEZ|319873|322|435489|B,Q,N
FF|83128|420|154572|Q,N
FFA|5717|2|16252|Q
FFBC|38928|0|83847|Q,N
FFC|19065|0|50844|Q
FFEB|3626|0|23846|Q
FFIC|12380|0|30969|Q,N
FFIE|1709361|213362|2878935|B,Q,N
FFIEW|34610|14700|50986|Q
FFIN|59663|0|140880|Q,N
FFIU|101|0|3963|Q,N
FFIV|68529|0|178671|B,Q,N
FFLC|48941|0|71068|Q,N
FFLG|19566|0|32716|Q,N
FFLS|790|0|1164|Q
FFLV|78|0|221|Q
FFND|2|0|203|Q
FFNW|2027|0|13182|Q,N
FFOG|2367|0|4686|Q
FFSM|17675|0|20943|Q,N
FFTY|13498|0|39436|Q,N
FFWM|79643|65|189228|Q,N
FG|9214|0|19972|Q,N
FGB|2400|0|15944|Q,N
FGBI|834|0|2905|Q
FGBIP|888|0|3667|Q
FGD|18489|10|42640|Q,N
FGDL|9854|50|15778|Q,N
FGEN|429749|5191|688242|Q,N
FGF|5331|0|8173|B,Q,N
FGFPP|459|0|1441|Q
FGI|1611|0|3836|Q
FGL|39247|10037|132752|Q,N
FGM|2|0|10|Q
FGN|3202|1695|5244|Q
FHB|179980|153|247258|Q,N
FHEQ|7661|0|9246|Q
FHI|62193|13|139573|Q,N
FHLC|26468|35|58096|Q,N
FHN|1429343|1965|2762207|B,Q,N
FHNpB|122|0|2230|Q
FHNpC|1381|0|1385|Q
FHNpE|2367|0|3254|Q
FHNpF|606|0|3190|Q
FHTX|27191|0|37351|Q,N
FHYS|1603|0|2913|Q
FI|239623|124|488611|B,Q,N
FIAT|265829|2698|376270|B,Q,N
FIAX|12523|0|20744|Q,N
FIBK|50492|96|121347|B,Q,N
FIBR|29|0|499|Q,N
FICO|51192|0|90934|B,Q,N
FICS|2262|0|7028|Q
FID|845|0|4551|Q
FIDI|5070|0|22696|Q,N
FIDU|47741|16123|59518|Q,N
FIG|100|0|1314|Q
FIGB|13076|0|44418|Q
FIGS|3958432|177812|7794941|B,Q,N
FIHL|29686|0|86036|Q,N
FIIG|95722|0|139432|Q
FILL|683|0|5778|Q
FINS|99072|0|317242|Q
FINV|41182|400|94010|B,Q,N
FINW|702|0|4575|Q
FINX|34491|160|48022|B,Q,N
FIP|88076|1154|1296900|Q,N
FIS|429074|412|1057692|B,Q,N
