Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
INMB|38633|100|67597|Q,N
INMD|144346|1443|287101|B,Q,N
INMU|2|0|110|Q
INN|146369|0|278726|B,Q,N
INNpE|4300|0|11699|Q
INNpF|7465|0|7518|Q,N
INNV|4641|0|11971|B,Q,N
INO|50344|1006|107037|Q,N
INOD|158790|109|363795|B,Q,N
INOV|2203|0|6242|Q
INQQ|3891|0|10896|Q
INRO|5|0|6|Q
INSE|3288|0|17910|Q,N
INSG|31852|706|87322|B,Q,N
INSI|200|0|1667|Q
INSM|176798|31|446273|Q,N
INSP|253102|294|584997|B,Q,N
INST|115014|46|256128|Q,N
INSW|95171|615|171413|B,Q,N
INTA|217659|160|529856|B,Q,N
INTC|9253446|142206|27506700|B,Q,N
INTF|7503|0|30595|Q
INTG|2053|0|3967|Q
INTJ|959|0|6102|Q
INTL|3827|0|23392|Q
INTR|132766|91|173039|Q,N
INTS|5381|0|6572|Q,N
INTT|10268|0|31362|Q,N
INTU|194007|66|622785|B,Q,N
INTZ|8764|0|26834|Q,N
INUV|55583|0|139005|B,Q,N
INV|1175|0|2506|B,Q,N
INVA|29036|0|79755|B,Q,N
INVE|11488|1848|35131|B,Q,N
INVH|693456|401|1208469|B,Q,N
INVX|31095|53|88899|Q,N
INVZ|327105|0|786534|Q,N
INZY|110132|750|174670|B,Q,N
IOBT|22159|0|49803|Q,N
IOCT|138|0|8293|Q
ION|11|0|145|Q
IONQ|2511273|74132|6222524|B,Q,N
IONQ/WS|7092|100|23174|Q
IONR|3579|510|5922|Q,N
IONS|172102|0|500816|B,Q,N
IOO|26856|66|54304|B,Q,N
IOPP|3635|0|4369|Q
IOR|9|0|10|Q
IOSP|9816|0|24210|B,Q,N
IOT|474270|66|921302|B,Q,N
IOVA|985811|26708|2233640|B,Q,N
IP|1931637|1714|3021768|B,Q,N
IPA|63989|0|154705|Q,N
IPAC|3661|0|19135|B,Q
IPAR|37883|0|44284|B,Q,N
IPAV|5|0|10|Q
IPAY|1635|0|6602|Q,N
IPB|650|0|1417|Q
IPDN|828|0|2321|Q,N
IPDP|1|0|61|Q
IPG|499296|0|918448|B,Q,N
IPGP|38331|0|51045|Q,N
IPHA|107|0|2268|Q
IPI|40579|179|95100|B,Q,N
IPKW|1865|0|3105|Q
IPO|1985|0|8516|Q
IPSC|91243|1923|306922|B,Q,N
IPW|17804|0|72980|B,Q,N
IPWR|3388|194|11203|Q,N
IPX|5874|200|14629|Q,N
IPXX|1401|0|104386|Q
IPXXW|50|0|101450|Q
IQ|1869874|11277|4605789|B,Q,N
IQDF|4958|0|11178|Q
IQDG|37259|0|79423|Q,N
IQDY|7|0|2386|Q
IQI|37474|0|85563|B,Q
IQIN|3526|0|19870|Q
IQLT|250733|2|380691|B,Q,N
IQM|247|0|658|Q
IQQQ|20176|0|23730|B,Q
IQSI|1529|0|1854|Q
IQSM|887|0|1317|Q
IQSU|328|0|486|Q
IQV|169878|191|385126|B,Q,N
IR|425204|6|729180|B,Q,N
IRBT|556232|4774|897768|B,Q,N
IRD|19801|0|54740|Q,N
IRDM|72568|0|209512|B,Q,N
IREN|2685658|23180|7410310|B,Q,N
IRET|8|0|86|Q
IRIX|9332|0|17372|Q,N
IRM|273934|3610|610407|B,Q,N
IRMD|8752|0|19685|B,Q,N
IROH|100|0|500|Q
IRON|113263|69|475168|B,Q,N
IROQ|108|0|246|Q
IRS|16246|0|41223|B,Q,N
IRS/WS|1|0|201|Q
IRT|171976|1688|323086|B,Q,N
IRTC|289837|242|511326|B,Q,N
IRTR|304|0|863|Q
IRWD|299197|1800|459586|B,Q,N
ISCB|19|0|2644|Q
ISCF|10567|0|24725|Q,N
ISCG|7095|0|15086|Q,N
ISCV|764|0|4216|Q,N
ISD|22676|0|60565|Q
ISDR|530|0|1888|Q
ISEP|1655|0|7443|Q
ISHG|41|0|947|Q
ISHP|13|13|14|Q
ISMD|1541|0|21503|Q,N
ISPC|88066|5234|165696|Q,N
ISPO|289|31|15985|Q
ISPR|5002|0|6867|B,Q,N
ISPY|49031|7|61566|B,Q,N
ISRA|438|0|1633|Q
ISRG|192494|12327|445087|B,Q,N
ISRL|13|0|2242|Q
ISSC|1906|0|5974|Q,N
ISTB|71559|0|249405|Q,N
ISTR|1446|0|8778|Q,N
ISVL|909|0|1754|Q
ISWN|1379|0|4802|Q
IT|187200|0|257624|B,Q,N
ITA|31671|26|149297|B,Q,N
ITAN|109|0|287|Q
ITB|392773|6761|529948|B,Q,N
ITCI|91198|200|200035|B,Q,N
ITDA|770|0|1155|Q
ITDB|209|0|215|Q
ITDC|114|0|213|Q
ITDD|737|0|1963|Q
ITDE|265|0|1320|Q
ITDF|75|0|638|Q,N
ITDG|85|0|96|Q,N
ITDH|10|0|15|Q
ITDI|120|0|189|Q,N
ITEQ|527|0|2244|Q
ITGR|415350|0|452231|Q,N
ITIC|676|0|783|B,Q,N
ITM|48601|451|97846|Q,N
ITOS|119740|0|175457|Q,N
ITOT|329780|412|491582|B,Q,N
ITP|1370|50|15084|Q,N
ITRG|106838|0|201242|Q,N
ITRI|133426|226|231495|B,Q,N
ITRM|227287|11320|468774|Q,N
ITRN|5091|0|19018|B,Q,N
ITT|48069|27|110918|B,Q,N
ITUB|9445345|25135|28704669|B,Q,N
ITW|128224|26|203485|B,Q,N
ITWO|332|0|335|Q,N
IUS|30123|0|40835|Q,N
IUSB|982483|7410|1340398|B,Q,N
IUSG|73530|93|190713|B,Q,N
IUSV|310758|0|454451|Q,N
IVA|825|0|1397|Q
IVAC|1083|0|17148|Q
IVAL|1856|0|5949|Q,N
IVCA|4|0|5|Q
IVCAW|498|0|598|Q
IVCB|166|0|118202|Q
IVCPW|40000|0|41000|Q
IVDA|28633|0|57364|Q,N
IVDAW|200|0|5904|Q
IVE|90373|357|284302|Q,N
IVLU|165813|1689|195157|Q,N
IVOG|9211|35|30473|Q,N
IVOL|37432|0|859441|Q
IVOO|12289|285|34706|Q,N
IVOV|353|0|7558|Q
IVP|435930|8958|1219528|Q,N
IVR|218235|475|355645|Q,N
IVRA|1291|0|2557|Q,N
IVRpB|6200|0|30079|Q
IVRpC|675|0|3915|B,Q
IVRS|16|15|317|Q
IVT|22926|75|294360|Q,N
IVV|1013829|3411|1473077|B,Q,N
IVVB|8696|0|9922|Q,N
IVVD|99918|42073|194137|Q,N
IVVM|2|0|403|Q,N
IVVW|394|0|1228|Q,N
IVW|214848|6670|906457|B,Q,N
IVZ|374835|0|1247254|B,Q,N
IWB|30219|7|130344|Q,N
IWC|9969|0|24862|Q,N
IWD|229824|0|561202|Q,N
IWF|348604|421|539759|B,Q,N
IWFG|33|0|61|Q
IWFL|2|0|2|Q
IWL|7218|10|12886|Q,N
IWLG|95|0|97|Q
IWM|4861517|2260|7768804|B,Q,N
IWMI|5123|0|17526|B,Q,N
IWML|300|0|534|Q
IWMW|538|0|4120|Q,N
IWMY|17701|822|45289|Q,N
IWN|192956|0|319480|B,Q,N
IWO|148966|24|254982|B,Q,N
IWP|210459|204|271252|B,Q,N
IWR|344658|2696|946175|Q,N
IWS|49065|147|89986|Q,N
IWTR|360|0|1761|Q
IWV|12004|101|39992|Q,N
IWX|11382|0|43113|Q,N
IWY|58889|96|125608|B,Q,N
IX|3724|55|13346|B,Q
IXC|23784|0|68460|B,Q,N
IXG|45|0|15777|Q
IXHL|2268|0|6355|Q,N
IXJ|12113|100|36411|B,Q,N
IXN|12209|0|49295|B,Q,N
IXP|31835|0|46643|Q,N
IXUS|442203|25|567013|B,Q,N
IYC|5488|30|9235|Q,N
IYE|9562|0|35259|Q
IYF|23929|0|51668|B,Q,N
IYG|9418|49|24361|Q,N
IYH|8904|65|41471|Q,N
IYJ|5179|0|9716|Q,N
IYK|7325|0|17442|Q,N
IYLD|1273|0|8749|Q,N
IYM|7953|0|15117|Q
IYR|696200|721|1142368|B,Q,N
IYT|297315|0|327975|Q,N
IYW|135946|363|197528|B,Q,N
IYY|7381|0|17328|B,Q,N
IYZ|384290|4649|408892|Q,N
IZEA|3529|0|14908|Q,N
IZM|7962|0|24455|Q
IZRL|146|94|2556|Q
J|54049|0|142139|B,Q,N
JAAA|1068327|55|2273574|B,Q,N
JACK|108995|76|184805|B,Q,N
JAGX|45374|1852|76133|Q,N
JAJL|25332|0|89535|Q
JAKK|8431|0|66861|Q,N
JAMF|31156|292|112520|Q,N
JANJ|248|0|406|Q
JANW|20|0|2546|Q
JANX|57372|0|195332|B,Q,N
JANZ|679|0|863|Q
JAVA|49467|0|61036|Q,N
JAZZ|228216|3|326873|B,Q,N
JBBB|123001|0|276596|B,Q,N
JBDI|7803|459|40769|Q,N
JBGS|42134|0|70088|Q,N
JBHT|103146|0|144076|B,Q,N
JBI|248286|171|518940|Q,N
JBL|121098|3|246638|B,Q,N
JBLU|2463944|29854|7009296|B,Q,N
JBND|45704|0|68061|Q,N
JBSS|5521|0|11988|Q,N
JBT|51783|9|143358|Q,N
JCE|272|0|5685|Q,N
JCHI|9|0|11|Q
JCI|244079|217|1466282|B,Q,N
JCPB|157000|191|396786|Q,N
JCPI|1244|0|4698|Q,N
JCSE|3896|23|8558|Q,N
JCTC|373|0|3459|Q
JCTR|63|0|67|Q
JD|1374395|7868|2786478|B,Q,N
JDIV|100|0|110|Q
JDOC|11|0|12|Q
JDST|81999|635|258108|Q,N
JDZG|124826|6192|273028|Q,N
JEF|169666|0|322422|B,Q,N
JELD|929256|50218|2294479|B,Q,N
JEMA|15415|0|20368|B,Q
JEPI|1170830|20000|2177718|B,Q,N
JEPQ|1064244|1322|1995426|B,Q,N
JEQ|2031|0|2812|Q,N
JETD|4303|0|5863|Q
JETS|592589|512|1151550|B,Q,N
JETU|98|0|295|Q
JFBR|123816|2450|319813|Q,N
JFIN|11784|200|23754|Q,N
JFR|83764|200|193508|Q,N
JFU|3160|0|6247|Q,N
JFWD|6|0|5559|Q
JG|2353|50|7816|Q,N
JGH|5637|0|22067|Q
JGLO|16818|0|33861|Q
JGRO|108133|0|153975|Q,N
JGRW|1161|0|1162|Q
JHAC|1|0|104|Q
JHCB|1069|0|4149|Q
JHEM|171|0|1053|Q
JHG|81977|0|183422|B,Q,N
JHI|2744|100|6877|Q
JHMB|1367|0|6861|Q
JHMD|5648|0|12222|B,Q
JHML|3976|0|11615|Q
JHMM|41219|0|186693|Q,N
JHMU|13|0|13|Q
JHPI|1443|0|4128|Q
JHS|115|0|4913|Q
JHSC|17134|0|28483|Q
JHX|5138|48|22239|Q,N
JIG|497|0|1636|Q
JILL|26175|0|40276|Q,N
JIRE|165417|0|197537|Q,N
JIVE|1048|0|1641|Q,N
JJSF|7667|0|14080|Q
JKHY|95208|0|237055|B,Q,N
JKS|206745|3347|485453|B,Q,N
JL|246861|22525|440287|B,Q,N
JLL|74183|0|162304|B,Q,N
JLS|6282|0|12240|Q
JMBS|110434|0|245333|Q,N
JMEE|12275|0|27958|Q,N
JMHI|2924|0|8698|Q
JMIA|267973|11494|616577|B,Q,N
JMM|2822|0|4428|Q
JMOM|18886|0|29518|Q,N
JMSB|259|0|1044|Q
JMSI|4110|0|10021|Q
JMST|181291|3339|296813|B,Q,N
JMUB|1481650|0|1531493|Q,N
JNJ|634114|3036|2364521|B,Q,N
JNK|1669979|654|2077044|B,Q,N
JNPR|162843|0|841677|B,Q,N
JNUG|97774|775|255770|B,Q,N
JNVR|31921|0|53527|B,Q,N
JOB|46531|0|57529|Q
JOBY|3129432|171848|5736410|B,Q,N
JOBY/WS|55389|0|77291|Q
JOE|21899|2|67151|Q,N
JOET|10092|0|15472|B,Q,N
JOF|3026|0|7626|Q
JOJO|24|0|607|Q
JOUT|5138|0|17792|B,Q,N
JPAN|361|0|392|Q
JPC|188586|100|607781|B,Q,N
JPEF|9003|0|26748|Q
JPEM|7005|0|10305|Q,N
JPI|4202|0|11832|Q
JPIB|14617|0|35550|Q,N
JPIE|54936|1894|141787|Q,N
JPIN|780|0|2205|Q
JPLD|15214|0|31943|Q
JPM|942512|5269|2109377|B,Q,N
JPMB|953|0|1682|Q
JPME|3971|0|6911|Q
JPMO|7130|0|8848|Q,N
JPMpC|19498|0|49983|Q,N
JPMpD|11802|418|44029|Q,N
JPMpJ|24513|635|42238|Q,N
JPMpK|28780|590|61060|B,Q,N
JPMpL|18794|230|57713|B,Q
JPMpM|29149|0|74950|Q,N
JPRE|4522|23|7233|Q,N
JPSE|2004|0|12613|Q
JPST|1238033|1494|3644971|B,Q,N
JPSV|1|0|261|Q
JPUS|2973|0|4614|Q,N
JPXN|2344|0|7019|Q
JQC|100306|1611|214119|Q,N
JQUA|139424|0|276172|Q,N
JRE|40|0|60|Q
JRI|18649|0|104209|Q
JRS|7342|0|47372|Q
JRSH|1246|33|2816|Q,N
JRVR|10914|0|46703|Q,N
JSCP|18041|810|36507|Q,N
JSI|5872|0|10323|Q
JSM|1163|20|4308|Q
JSMD|33278|0|34218|Q,N
JSML|2114|0|4622|Q,N
JSPR|25931|0|42755|Q,N
JSTC|13009|0|13691|Q
JTAI|17105497|531243|32433440|B,Q,N
JTEK|18311|0|39327|Q,N
JUCY|18168|0|139843|Q,N
JULD|1|0|9|Q
JULJ|893|0|1598|Q
JULQ|1|0|241|Q
JULU|2138|0|3684|Q
JULW|1043|0|1786|Q
JULZ|240|0|475|Q
JUNE|2733|0|5794|Q
JUNM|5931|0|8925|Q
JUNW|40|0|382|Q
JUST|14904|0|30540|Q
JVA|15428|0|45127|B,Q,N
JVAL|748|0|21873|Q,N
JWEL|105|0|2424|Q
JWN|166122|59|478904|B,Q,N
JXI|364|0|1799|Q,N
JXJT|3716|0|24474|Q
JXN|106961|69|150856|B,Q,N
JXNpA|4229|144|12938|Q
JYNT|3031|0|9304|Q
JZ|1264|0|3167|Q
JZXN|7344|0|15441|Q,N
K|100377|7|961596|B,Q,N
KACL|2|0|3|Q
KACLR|5|0|1405|Q
KACLW|150|0|151|Q
KAI|7310|0|13514|B,Q,N
KALA|227|0|1893|Q,N
KALL|372|0|2359|Q
KALU|22847|25|35794|B,Q,N
KALV|260964|0|286312|B,Q,N
KAPA|3668|3|17160|Q,N
KAPR|785|0|43851|Q
KAR|43692|0|109017|Q,N
KARO|2616|41|6613|Q,N
KARS|801|0|4854|Q
KAUG|5895|0|9841|Q,N
KAVL|11775|0|44150|Q,N
KB|30357|158|52131|B,Q
KBA|28043|244|119049|B,Q
KBDC|2369|0|4892|Q
KBE|335918|1331|438454|B,Q,N
KBH|182516|0|260872|B,Q,N
KBR|62182|0|187100|B,Q,N
KBWB|45827|0|97556|Q,N
KBWD|52755|3622|88052|Q,N
KBWP|3592|0|12697|B,Q,N
KBWR|436|0|1033|Q
KBWY|14729|439|35479|B,Q,N
KC|701924|6727|1968148|B,Q,N
KCCA|6109|0|19467|B,Q,N
KCE|9038|0|17765|B,Q,N
KD|757274|361|1070078|B,Q,N
KDLY|22152|0|128653|Q,N
KDP|654152|3|3020836|B,Q,N
KE|30193|0|98986|Q,N
KEAT|2|0|2|Q
KELYA|24466|0|35880|Q,N
KELYB|1|0|67|Q
KEM|30|0|1194|Q
KEMX|936|0|6613|Q,N
KEN|1324|21|2421|Q,N
KEP|28510|4|39560|Q,N
KEQU|1918|0|2947|B,Q,N
KEUA|100|0|100|B
KEX|42269|9|106378|B,Q,N
KEY|445229|3726|1808398|B,Q,N
KEYpI|4762|0|12530|Q
KEYpJ|7703|0|22966|Q
KEYpK|7698|7|13669|Q,N
KEYpL|13272|0|34367|Q,N
KEYS|112966|0|329446|B,Q,N
KF|216|0|2789|Q
KFFB|405|0|10597|Q,N
KFRC|11443|0|27293|B,Q,N
KFS|975|0|5166|Q
KFY|41660|0|55245|Q,N
KGC|2994258|29169|8503231|B,Q,N
KGEI|3019|0|3027|Q,N
KGRN|344|0|1148|B,Q
KGS|89885|47|186661|Q,N
KHC|980445|4536|2220963|B,Q,N
KHPI|152376|0|155930|Q
KHYB|354|0|4406|Q
KIDS|28203|0|50647|B,Q,N
KIE|271823|100|401706|B,Q,N
KIM|424860|0|696949|Q,N
KIMpL|342|0|2394|Q
KIMpM|505|0|2004|Q
KIND|104478|0|541592|B,Q,N
KINS|16668|1471|57289|B,Q,N
KIO|9973|2073|65431|Q
KIRK|43361|100|140040|Q,N
KITT|285466|2053|594871|B,Q,N
KJAN|313|0|5159|Q
KJUL|3923|0|17957|Q
KKR|403324|246|853117|B,Q,N
KKRS|740|0|6719|Q,N
KLAC|150979|38|314020|B,Q,N
KLC|47603|38|307605|B,Q,N
KLG|154713|95|228674|B,Q,N
KLIC|65788|0|166055|B,Q,N
KLIP|30855|373|87805|B,Q,N
KLTO|8391|0|29108|Q,N
KLTOW|1043|22|1858|Q
KLTR|16177|0|39000|Q
KLXE|11879|0|38560|B,Q,N
KLXY|1|0|25|Q
KMB|245676|1253|393225|B,Q,N
KMDA|6800|0|23155|Q,N
KMI|2124829|5396|5938362|B,Q,N
KMID|200132|0|200132|Q
KMLM|8281|1700|67607|Q,N
KMPB|3504|0|5898|Q
KMPR|40992|0|77533|Q,N
KMT|417775|0|623466|B,Q,N
KMX|234832|0|443942|B,Q,N
KN|48886|0|106160|Q,N
KNCT|1|0|1|Q
KNDI|94975|108|144355|B,Q,N
KNF|124752|2739|196909|B,Q,N
KNG|169191|0|356683|Q,N
KNGS|188|0|317|Q,N
KNGZ|1990|0|2745|Q
KNOP|9031|0|18090|Q,N
KNOV|29717|0|32073|Q
KNOW|501|0|953|Q,N
KNSA|46054|0|127498|B,Q,N
KNSL|12461|43|23807|B,Q,N
KNTK|110581|0|193030|B,Q,N
KNW|59550|0|112758|Q,N
KNX|247020|19|532820|B,Q,N
KO|972419|7048|3005631|B,Q,N
KOCT|15676|0|21135|Q
KOD|75701|0|297603|B,Q,N
KODK|197265|2517|346608|B,Q,N
KOF|33123|0|87898|B,Q,N
KOKU|146|0|201|Q
KOLD|162187|413|376513|B,Q,N
KOMP|20804|0|51916|Q
KONG|2|0|4|Q
KOOL|500|0|503|Q
KOP|9572|0|21157|Q,N
KOPN|69340|4375|414069|Q,N
KORE|1819|0|1969|Q
KORP|80126|0|194651|Q,N
KORU|106549|589|210599|B,Q,N
KOS|1751203|14589|3233227|B,Q,N
KOSS|28160|1158|41395|Q,N
KPLT|11617|0|21138|B,Q,N
KPOP|3|0|34|Q
KPRO|15|0|115|Q
KPRX|2978|0|10511|B,Q,N
KPTI|179854|75|506802|B,Q,N
KQQQ|416|0|902|Q
KR|181355|1944|619762|Q,N
KRBN|8848|0|32007|Q
KRC|128167|0|292885|Q,N
KRE|2792579|1045|3712701|B,Q,N
KREF|78277|0|110059|Q,N
KREFpA|447|100|2606|Q
KRG|348738|151|528914|B,Q,N
KRKR|2145|0|8240|Q
KRMA|254|0|4719|Q
KRMD|8001|0|9168|Q
KRNT|66445|0|123501|B,Q,N
KRNY|14610|0|85839|Q,N
KRO|9299|17|34409|Q,N
KRON|3424|0|13566|Q
KROP|268|0|276|Q
KROS|50297|0|152384|B,Q,N
KRP|42834|0|126689|Q,N
KRRO|10116|0|17986|Q,N
KRT|1976|28|13660|Q,N
KRUS|24638|635|54637|B,Q,N
KRUZ|3795|141|5058|Q,N
KRYS|72346|0|90520|B,Q,N
KSA|49233|0|110181|Q,N
KSCP|53705|1920|80297|Q,N
KSEP|117|0|1786|Q
KSM|1133|333|4194|Q
KSPI|14253|0|41068|B,Q,N
KSPY|109|0|631|Q
KSS|1651455|26978|2769135|B,Q,N
KSTR|17797|57|71459|Q
KT|106550|589|235743|B,Q,N
KTB|85125|183|329866|Q,N
KTCC|10976|0|22735|B,Q
KTEC|1311|0|5182|Q
KTF|32866|0|56650|Q
KTH|179|0|320|Q
KTOS|136672|748|378618|B,Q,N
KTTA|26746|603|50103|Q,N
KUKE|82209|4440|317442|Q,N
KULR|282459|0|546777|B,Q,N
KURA|186850|0|350808|Q,N
KURE|400|0|1271|Q
KVAC|2300|0|27351|Q,N
KVACW|48|0|48|Q,N
KVHI|585|0|7109|Q
KVUE|2430076|620|5305183|B,Q,N
KVYO|295684|185|1112961|B,Q,N
KW|46266|1|97969|Q,N
KWE|59196|90|173393|Q,N
KWEB|2149201|5530|3875394|B,Q,N
KWR|26811|0|38345|Q,N
KWT|2|0|9|Q
KXI|1510|0|9603|Q
KXIN|574028|80243|1029696|B,Q,N
KYMR|67154|0|139729|B,Q,N
KYN|94981|0|298108|B,Q
KYTX|48391|0|85869|Q,N
KZIA|57266|60|132048|B,Q,N
KZR|7159|0|14847|B,Q,N
L|93162|60|160447|B,Q,N
LAAC|164892|2597|511432|B,Q,N
LAB|438845|3017|1461810|B,Q,N
LABD|4589784|50825|11158144|B,Q,N
LABU|187883|4568|428006|B,Q,N
LAC|2205321|7356|3937061|B,Q,N
LAD|45583|19|90879|B,Q,N
LADR|86586|102|163820|Q,N
LAES|85086|48|133149|Q,N
LAKE|3599|0|12371|Q,N
LAMR|35499|0|144779|B,Q,N
LANC|28101|6|37641|B,Q,N
LAND|29768|190|81363|Q,N
LANDM|41|0|742|Q
LANDO|1303|0|2807|Q
LANDP|8400|0|10492|Q
LANV|76|0|477|Q
LARK|119|0|175|Q,N
LASE|57565|3730|212399|Q,N
LASR|26141|0|96792|Q,N
LAUR|52725|0|336956|Q,N
LAW|9427|0|44387|Q,N
LAZ|157935|65|410363|Q,N
LAZR|21403956|53567|33587226|B,Q,N
LB|113129|511|214892|B,Q,N
LBAY|159|0|4404|Q
LBGJ|1035|0|21468|Q,N
LBO|31|0|427|Q,N
LBPH|22185|0|157120|Q,N
LBRDA|10010|0|20569|B,Q,N
LBRDK|247907|0|585682|B,Q,N
LBRDP|561|0|1295|Q,N
LBRT|372013|7|1000988|B,Q,N
LBTYA|177568|0|349033|Q,N
LBTYK|88383|300|357565|B,Q,N
LBYAV|7608|0|11742|Q
LBYKV|64|0|66|Q
LC|123549|0|523260|B,Q,N
LCDS|2|0|2|Q
LCF|96|0|145|Q
LCFY|6095|0|7186|Q,N
LCID|13529300|80261|22762751|B,Q,N
LCII|41828|14|79949|Q,N
LCLG|21|0|22|Q,N
LCNB|1102|0|2072|Q
LCR|12375|0|20707|Q
LCTD|433|15|4777|Q,N
LCTU|13123|0|21752|Q
LCTX|31831|0|138767|Q,N
LCUT|9067|0|18332|Q,N
LDEM|300|0|837|Q
LDI|268001|15542|393611|Q,N
LDOS|242136|0|348855|B,Q,N
LDP|9222|0|24146|Q,N
LDSF|908|0|19070|Q
LDTC|9204|0|36560|B,Q
LDUR|9905|0|25747|Q
LDWY|429|0|467|Q,N
LE|14990|0|25674|Q,N
LEA|160886|0|224558|B,Q,N
LEAD|27|0|1178|Q,N
LECO|44135|496|79952|Q,N
LEDS|12244|0|30912|Q,N
LEE|6488|0|51755|Q,N
LEG|129203|102|362755|Q,N
LEGH|9645|0|22775|Q,N
LEGN|872360|2001|1380745|B,Q,N
LEGR|498|0|1725|Q,N
LEMB|2335|0|21987|Q
LEN|266996|1614|462194|B,Q,N
LEN/B|5482|0|10444|B,Q,N
LENZ|32730|2246|52675|B,Q,N
LEO|14310|0|100107|Q
LESL|743359|575|1514825|Q,N
LEU|1868181|36804|2972195|B,Q,N
LEV|12279|0|34763|Q,N
LEVI|195050|372|673596|B,Q,N
LEV/WS|300|200|2952|Q
LEXX|30461|0|48850|B,Q,N
LFAE|60|0|1283|Q
LFAN|1|0|1|Q
LFAV|1|0|1|Q
LFCR|13825|0|21830|Q,N
LFEQ|120|0|329|Q
LFLY|1017|0|2297|Q
LFLYW|182|0|182|Q
LFMD|65031|0|221152|B,Q,N
LFMDP|4|0|332|Q,N
LFSC|9041|0|9043|Q
LFST|175212|0|436043|B,Q,N
LFT|7776|0|23420|B,Q,N
LFUS|13061|0|39457|Q,N
LFVN|30498|0|58851|B,Q,N
LFWD|9046|29|39387|Q,N
LGCB|54551|66|291364|Q,N
LGCL|34309|1010|104971|B,Q,N
LGCY|4840|0|18836|Q
LGF/A|69101|191|106181|Q,N
LGF/B|50662|0|133661|Q,N
LGH|7684|0|11308|Q,N
LGHL|457925|30317|960717|Q,N
LGHLW|645|0|645|Q
LGHT|83|0|83|Q
LGI|4435|0|21460|B,Q
LGIH|48302|0|105865|B,Q,N
LGL|1476|0|4317|Q,N
LGLV|1627|0|9571|Q,N
LGMK|1783796|7000|3732280|B,Q,N
LGND|14256|0|21560|Q,N
LGO|18006|0|76987|Q,N
LGOV|266086|799|314954|Q
LGTY|16075|0|47278|Q
LGVN|78207|1510|180304|B,Q,N
LH|90687|0|116649|B,Q,N
LHX|151613|801|253231|B,Q,N
LI|732500|25387|1578670|B,Q,N
LIAK|1511|0|11821|Q
LIAT|1|0|1|Q
LICN|3431|32|97957|Q,N
LICY|1329779|25184|2714235|B,Q,N
LIDR|28272|0|36829|Q,N
LIDRW|3543|0|3543|N
LIEN|1713|0|2541|Q
LIF|16628|28|33150|B,Q,N
LIFW|1721353|102529|3234458|Q,N
LIFWW|100|0|100|Q
LII|64928|4|83058|B,Q,N
LILA|25820|49|50634|Q,N
LILAK|68310|0|130403|Q,N
LILM|18086343|10050878|39968248|B,Q,N
LILMW|78364|995|187914|Q,N
LIN|157036|13|574653|B,Q,N
LINC|10708|0|28848|Q,N
LIND|94482|228|948156|B,Q,N
LINE|213541|0|381221|Q,N
LINK|34469|0|56918|Q,N
LION|4935|553|42007|Q,N
LIPO|272975|48534|508823|B,Q,N
LIQT|1902|0|2948|Q,N
LIT|53746|536|159155|B,Q,N
LITB|7351|0|11643|Q,N
LITE|600769|0|927771|B,Q,N
LITM|16017|24|32357|Q,N
LITP|2871|0|4163|Q
LIVE|103|100|773|Q
LIVN|47937|0|240623|B,Q,N
LIVR|464|0|7313|Q,N
LIXT|1294|44|21600|Q,N
LIXTW|716|0|716|Q
LKCO|4657|114|31458|Q,N
LKFN|13985|0|25897|Q,N
LKOR|100|0|1519|Q
LKQ|137479|800|397309|Q,N
LLDR|1|0|1|Q
LLY|341379|4018|1326694|B,Q,N
LLYVA|10382|0|27202|Q,N
LLYVK|27802|0|274114|Q,N
LLYX|6922|0|29309|B,Q,N
LMAT|15527|1|92559|B,Q,N
LMB|28371|0|41945|B,Q,N
LMBO|8|0|230|Q
LMBS|97073|1800|200719|Q,N
LMFA|8904|0|18327|Q
LMND|417410|6232|750763|B,Q,N
LMND/WS|700|0|64517|Q
LMNR|6044|0|9004|Q,N
LMT|90652|147|266299|B,Q,N
LNC|109289|533|449098|B,Q,N
LNCpD|5861|0|12050|Q
LND|25692|3101|36331|B,Q,N
LNG|235409|310|576896|B,Q,N
LNGG|41|0|64|Q
LNKB|7349|100|12043|Q
LNN|7939|0|12779|B,Q
LNSR|5610|0|13811|Q
LNT|332790|208|561133|B,Q,N
LNTH|686978|115686|902372|B,Q,N
LNW|51705|92|76614|B,Q,N
LNZA|58086|1835|124943|Q,N
LOAN|1026|0|2642|Q,N
LOAR|86381|1260|181557|B,Q,N
LOB|17452|0|40585|Q,N
LOBO|1960|0|6105|Q
LOCL|338|0|1488|Q,N
LOCO|41328|0|83247|Q,N
LOCT|889|0|930|Q,N
LODE|834283|101855|1404402|B,Q,N
LOGC|61903|190|92957|Q,N
LOGI|181145|1103|314171|Q,N
LOMA|120101|0|222229|B,Q,N
LONZ|9772|0|75850|Q,N
LOOP|1682|0|4591|Q
LOPE|35101|0|51824|B,Q,N
LOPP|2|0|2|Q
LOT|13814|240|23070|Q,N
LOUP|409|0|4723|Q
LOVE|23633|16|64851|Q,N
LOW|238308|1863|528556|B,Q,N
LOWV|29904|0|29966|Q
LPA|5366|136|10050|Q,N
LPBBU|40220|0|50199|Q,N
LPCN|9471|2622|22856|Q,N
LPG|159507|7797|431197|B,Q,N
LPL|14250|0|49538|Q,N
LPLA|109171|97|377054|B,Q,N
